Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDG02,OUT049,3080.3282714018824
FDA09,OUT013,2877.990100455806
FDT04,OUT013,743.8136889644112
FDL58,OUT019,2224.4305199227965
FDE52,OUT045,1472.297911994053
FDW12,OUT035,2500.327617754799
FDL51,OUT017,3499.1716317514515
NCY42,OUT027,3669.3541994592997
FDR07,OUT017,1704.3865411049344
FDN40,OUT045,2341.9257898901215
FDB35,OUT027,2975.938723178915
FDA22,OUT017,2708.401927647028
NCL06,OUT046,4020.0931885843834
FDI35,OUT013,2889.3869050858084
NCW42,OUT045,3358.986753706946
NCX06,OUT049,2926.3408466167166
FDC37,OUT027,3208.315481741238
FDZ14,OUT018,1759.3628553683425
DRG49,OUT049,3880.472044509633
NCG06,OUT045,3875.837440520005
DRC36,OUT045,2697.4303484146426
FDV21,OUT019,89.20329367236525
FDB53,OUT046,2335.28360036281
DRP47,OUT019,1969.3600466199555
FDA14,OUT013,2346.312311893471
DRC24,OUT035,2559.4368407748684
FDW21,OUT018,1431.1415252561833
NCH29,OUT046,1574.190141985874
FDU58,OUT013,3038.849954510206
FDY27,OUT017,2888.586673528192
FDV56,OUT035,1978.635375325096
FDT59,OUT046,3588.219044516927
FDB23,OUT046,3557.5198981563985
FDR49,OUT045,760.3217983798727
FDB03,OUT010,1879.1002918477934
FDN39,OUT045,2601.0081164778544
FDX02,OUT027,4893.539499114104
FDQ16,OUT027,3196.576480281018
FDU35,OUT018,1349.3325726460891
NCT29,OUT013,1985.4074128544576
FDZ27,OUT046,871.1855531616676
FDN57,OUT017,2352.0259350435467
FDA03,OUT018,2095.943456367067
FDZ36,OUT045,2892.9101455455675
NCU05,OUT013,1378.5344023376729
FDT39,OUT018,2199.4632583522493
FDK60,OUT017,1722.7099429732345
FDZ25,OUT017,2809.5987327632392
FDG12,OUT046,1996.2641667968046
DRB01,OUT019,1083.3357803119588
NCC43,OUT027,5257.561572088322
FDX13,OUT019,1979.8573545982836
FDM22,OUT049,1099.9470861104874
FDJ03,OUT027,2354.4228412884263
FDU14,OUT018,3604.680000547862
FDB33,OUT010,672.5769401362745
FDP27,OUT046,2975.193406761579
FDO38,OUT010,-582.7923496414346
FDE28,OUT027,5039.5635892100145
FDO27,OUT035,1728.2847298513584
DRL23,OUT027,3168.9509894147463
FDS28,OUT046,1027.0683487085075
FDX24,OUT013,1576.8218839850058
FDZ02,OUT035,1784.073472404235
FDL46,OUT045,1839.2554744810388
FDS60,OUT027,4250.409336238303
NCO06,OUT017,717.6465905641745
FDO16,OUT035,1575.6042405473008
FDC60,OUT049,1593.7200437221395
FDA48,OUT018,3143.385870077208
FDZ36,OUT027,4385.028482398677
FDK27,OUT045,1908.4289842610212
FDW23,OUT018,471.6325537035446
FDM14,OUT018,1541.182350809011
FDM14,OUT013,1815.3528147796867
FDW60,OUT018,2582.1162522474697
FDE21,OUT013,1937.8367449367731
NCM42,OUT035,1909.6295631404062
FDY59,OUT010,-325.2766424478082
DRI49,OUT049,1411.6164616201534
FDT28,OUT019,537.2071923218481
FDQ22,OUT018,492.4516104473233
FDR60,OUT049,1379.3844046079016
FDC50,OUT019,-340.2531082544442
FDV24,OUT013,2420.169634351455
DRF48,OUT010,1114.8936484944327
FDQ47,OUT046,720.7024107545561
DRN36,OUT049,1683.4037250766803
NCY06,OUT035,2186.54569668034
FDE52,OUT035,1667.7100348612516
NCB54,OUT045,1960.2734232898465
NCF31,OUT035,2544.2467193331745
FDJ08,OUT027,4390.76265434792
NCC07,OUT017,1827.144449290769
NCD19,OUT027,2337.084931130396
FDL46,OUT049,2028.756404633575
FDM20,OUT045,3747.4870288986035
NCI06,OUT010,943.0398761002473
DRM11,OUT035,4122.364533017648
NCH07,OUT018,2216.5615376056494
FDS23,OUT013,2100.7278006301894
FDO49,OUT018,669.6110700121146
FDS35,OUT049,1217.2217140612672
DRK39,OUT045,1285.972681373591
DRI39,OUT049,1099.9780065826926
FDV04,OUT017,2624.863110966567
NCN14,OUT035,2975.483390659307
FDH08,OUT013,3643.5167154159794
FDS20,OUT046,2869.6655231483455
FDV40,OUT049,1379.9784542136126
FDZ48,OUT010,-86.89226142344023
FDS24,OUT027,2932.0148532120556
FDK44,OUT049,2828.497943221718
FDS48,OUT045,2339.162803170232
FDK26,OUT010,1102.71344936989
FDD23,OUT045,2937.0715590527207
NCH54,OUT017,2634.218337339126
NCP14,OUT010,-188.76888283441184
FDM60,OUT010,-1102.8992058263466
FDV24,OUT017,2476.404942163206
FDH08,OUT018,3307.1939714733808
FDS12,OUT027,3456.900864195073
FDR39,OUT027,4257.419862283463
FDP12,OUT027,2172.111692841846
DRF60,OUT027,5054.840035189798
FDC09,OUT035,1883.508662707903
FDF50,OUT018,2792.6310969882375
FDG28,OUT035,3949.81155231378
NCE19,OUT017,1057.155358904008
NCM53,OUT010,-135.3811978541786
NCN18,OUT049,1869.1723657928883
FDF32,OUT035,3238.1001142024793
FDF11,OUT013,3794.3675501120724
DRI59,OUT049,3568.414316636819
NCG54,OUT035,2780.942398346409
FDM44,OUT046,1678.2034344736808
FDT57,OUT018,3413.21426061904
FDV24,OUT046,2369.6357117290463
FDI50,OUT019,1710.720450683527
FDS09,OUT035,1104.3527497603097
NCC31,OUT027,3861.486834988572
FDQ07,OUT019,1570.356060077912
FDC22,OUT017,3127.2816064612607
FDZ56,OUT046,2686.5134977821217
FDZ40,OUT019,-886.7626110244157
FDS46,OUT027,3392.0789039431975
DRD24,OUT045,2178.022593193439
FDV45,OUT017,3076.110717187323
FDL26,OUT045,2402.3300001392595
FDA56,OUT018,1738.9110946749902
FDN27,OUT046,1901.254511769202
FDM20,OUT049,3893.6092714590477
FDO16,OUT017,1507.217389871196
FDL03,OUT035,3249.5457282308557
FDE58,OUT046,1865.6219302935806
FDI02,OUT027,3275.795627525311
NCC55,OUT019,-1192.377000544574
FDR03,OUT018,2987.9011520547047
FDB14,OUT017,1662.1679460339785
FDR45,OUT013,3772.579260204855
NCN07,OUT017,2178.6437601828306
FDM51,OUT019,-145.537684106058
FDT52,OUT027,5264.676501721282
FDL26,OUT046,2437.143782847011
NCZ42,OUT046,3677.8689670361714
DRI47,OUT019,456.85218419769546
FDW40,OUT013,2322.4472749602073
FDN34,OUT046,2710.53607794842
FDS01,OUT035,2961.6490133131797
NCG55,OUT045,1786.9058715791334
FDC11,OUT035,1578.889640068444
FDX35,OUT018,3287.552822041209
NCB06,OUT046,2504.7436220358877
FDR09,OUT019,2147.006876225222
FDC53,OUT017,1723.1701314393001
FDY45,OUT013,3990.4304464530287
FDA22,OUT010,754.86532107737
FDE02,OUT035,1702.4437496190926
FDW21,OUT045,1637.825447451058
FDV34,OUT046,1307.5016795396905
FDS59,OUT049,1937.4107538080568
NCW17,OUT017,2147.712294950033
NCK54,OUT046,1804.4971605622027
FDG17,OUT019,1966.8955471256713
FDG35,OUT017,2883.7181900134237
FDD08,OUT010,-1134.5765725347405
NCO07,OUT017,3381.1193548026718
FDJ10,OUT010,409.0743816793197
FDW36,OUT017,1811.7912010783195
FDW21,OUT010,-104.46172867600399
FDY19,OUT017,2023.89816239477
DRE03,OUT013,889.3223243086389
NCC55,OUT049,786.1303113732838
FDH52,OUT010,-728.1369806091949
FDO09,OUT017,4203.267619634897
FDU43,OUT045,3686.9487312052224
FDX09,OUT010,883.51881004501
FDH40,OUT019,-431.8870969130994
FDW58,OUT017,1823.7420261733248
FDC47,OUT017,3624.105850522049
NCR41,OUT035,1674.3492540532322
DRG49,OUT035,3913.447603866282
FDC52,OUT027,3894.6038049572035
FDY13,OUT046,1276.9689188702798
FDY35,OUT013,915.8285060569293
FDI35,OUT017,2960.6368349259706
NCU18,OUT049,2342.630963122252
FDY33,OUT018,2273.201297867002
FDC15,OUT027,3895.312389893488
FDU01,OUT049,3082.50972815646
NCU42,OUT046,2650.1568886481637
NCV29,OUT018,2512.732021311835
NCY30,OUT017,2959.9824709975333
FDQ46,OUT049,1913.0945804426635
FDG58,OUT027,3895.0606737330454
FDK33,OUT017,3446.548753172124
NCD07,OUT045,1756.6520651494607
NCX29,OUT027,3699.2616499273863
NCT42,OUT013,2382.2837082161286
DRN59,OUT035,948.0167681826225
FDI44,OUT035,1465.3501433905137
FDA45,OUT049,2867.5663693608885
FDP31,OUT045,1088.44483761796
FDY01,OUT046,1874.2015536922418
FDT09,OUT018,1921.912497617522
DRH03,OUT027,2974.0502070127973
FDA36,OUT018,2682.4973303911765
NCF31,OUT017,2514.3089967550295
FDG14,OUT049,2548.1904585180646
FDG28,OUT027,5255.859874286132
FDU14,OUT049,3974.302850045399
FDY47,OUT019,277.64106967369196
FDI56,OUT049,1604.5953567263807
DRD01,OUT013,1058.2901272256613
FDM22,OUT046,1015.6800257938476
FDH33,OUT013,806.1190529789477
DRZ24,OUT013,1906.8063733416093
NCQ38,OUT046,1707.0368517346747
FDO16,OUT027,2848.951686969093
FDU07,OUT027,3804.0672245512196
NCB07,OUT013,3053.215632751303
FDU48,OUT045,2070.6775038584847
NCM43,OUT045,2539.1369107319333
FDR31,OUT010,477.44426877699743
DRK49,OUT018,485.86409650238903
NCI30,OUT010,1891.2851961255483
DRD60,OUT017,2935.473514455112
NCG19,OUT046,3591.5948980924013
FDH12,OUT035,1864.0621203508313
FDM32,OUT035,1664.4357517254234
FDM27,OUT035,2628.2187787986018
NCU53,OUT027,4016.9563628576097
NCQ18,OUT046,1583.4188645225063
FDS10,OUT013,2857.0583962721125
FDB33,OUT027,3943.7120596345294
FDI12,OUT013,1500.628382924878
NCW42,OUT013,3454.6539365411913
NCC06,OUT018,1793.761549900315
FDW02,OUT017,2170.5027484854845
NCD43,OUT017,1793.7506507598982
FDM57,OUT018,1168.9960201417916
FDA58,OUT017,3746.909297591484
FDK56,OUT046,2868.8594684072345
FDP52,OUT045,3566.361191491099
FDW20,OUT018,1741.1552858084322
FDS52,OUT049,1776.7492541255112
NCT29,OUT018,1649.0057833972273
NCL54,OUT013,2751.1907865371477
FDC05,OUT045,3073.984942677344
FDF34,OUT035,3278.409530159694
FDP03,OUT027,3472.9430691699054
FDD32,OUT010,-434.4505768399746
FDZ10,OUT045,1993.9399995433125
FDZ40,OUT035,1122.3963525441527
FDD51,OUT018,516.690840851569
NCY30,OUT019,946.522512834241
FDP58,OUT017,3467.8473464158483
FDV49,OUT017,4193.470258837235
FDY24,OUT019,-941.3729488748827
NCO55,OUT017,1823.9188677395123
FDR13,OUT017,2050.362846686615
FDS51,OUT017,1189.7139975779799
FDP26,OUT045,1615.8048418602482
NCB54,OUT027,3480.8772734528584
FDF32,OUT017,3166.545879539176
FDN31,OUT018,2700.7869137715866
DRM48,OUT017,765.5148622375217
FDN20,OUT049,2775.5039837737645
DRL01,OUT046,3623.2447469826943
FDV56,OUT049,1913.0969256332842
DRH13,OUT027,3174.456517837273
FDA03,OUT017,2462.1273793855794
FDF47,OUT027,4894.181646105175
FDX32,OUT046,2355.191778183758
FDX57,OUT049,1735.696890063728
NCA30,OUT045,2873.118827888992
FDO49,OUT013,974.9194416484166
FDL04,OUT019,-167.80036313159383
DRM48,OUT035,825.1720133676996
FDR16,OUT013,3368.3395710159393
NCC19,OUT018,2710.4954688865073
NCE42,OUT045,3570.9096482473747
FDY24,OUT017,1090.876839920943
FDH19,OUT049,2878.5713045227576
FDJ46,OUT013,2759.4005106592576
FDN45,OUT010,1587.324228040089
FDY08,OUT035,2398.7722052657105
FDZ37,OUT035,1626.7557550636952
NCT30,OUT045,777.8860070461757
DRY23,OUT018,526.9236785631015
NCZ30,OUT018,1682.2336779154039
FDC44,OUT018,1542.3901521750854
FDB45,OUT035,1873.2528661931483
FDY04,OUT013,2669.5588390579005
FDM27,OUT046,2525.9203542419837
FDZ43,OUT017,3877.353616943534
FDT39,OUT019,601.465460295521
NCC06,OUT019,170.06455910456384
FDL15,OUT027,3876.916642173246
FDL57,OUT017,4122.9354973786385
FDU08,OUT046,1628.3466397487937
FDK40,OUT017,4159.58410307723
FDQ12,OUT010,1698.3633906983623
FDS48,OUT017,2506.187662512424
FDP09,OUT045,3260.859024041075
FDW21,OUT049,1775.0605104626818
FDY25,OUT035,2982.0668475866255
DRE13,OUT017,1524.2590931005875
FDV43,OUT019,-1076.4292785361308
FDD22,OUT045,1750.746484977609
FDM46,OUT019,-369.85680089489006
NCO30,OUT010,1013.527982640536
FDM25,OUT046,2774.9962467294727
NCN41,OUT049,2068.8199825185984
FDU24,OUT045,1486.8750615272181
FDZ50,OUT046,2918.3009902878935
FDP45,OUT013,3979.4042654531236
NCM54,OUT045,1947.01085562244
FDW10,OUT019,870.9125108073148
FDP20,OUT017,2162.722826913635
FDK32,OUT046,2436.608621104289
FDN52,OUT049,1590.4450480915193
FDM58,OUT045,1787.2652020902685
FDZ46,OUT027,3225.571328230758
NCA18,OUT018,1609.5973540141676
FDD35,OUT046,1959.5496418915532
NCK31,OUT035,1027.9855964873896
FDI40,OUT027,3105.618117477894
FDT50,OUT019,-242.2871276325178
NCT06,OUT046,2573.1894956880033
FDT31,OUT035,3112.5250759868636
FDT45,OUT049,1049.2944197956772
FDT13,OUT045,2881.657564702259
FDO50,OUT045,1430.126805897606
NCU18,OUT010,353.2505230900432
NCR54,OUT049,3114.9633747009048
NCO18,OUT018,2528.5246665039595
FDU09,OUT045,979.3510785136887
FDT13,OUT018,2683.869470102692
FDE09,OUT046,1833.3059261031503
NCK53,OUT019,-228.19243227971793
FDG45,OUT049,3413.4409530684507
DRH15,OUT035,931.4975713600512
FDO21,OUT019,1680.8301184576685
FDD14,OUT027,4297.979926227337
FDC09,OUT046,1736.2367166925624
FDH45,OUT027,2263.6803143405755
FDV32,OUT046,1119.385335041547
FDG12,OUT035,2099.113227210111
FDS32,OUT013,2328.784767887078
NCL55,OUT018,3573.050996881736
DRE01,OUT035,3864.216987483717
DRE15,OUT049,1387.3871486913927
NCL42,OUT045,3736.2243205345762
FDP31,OUT013,1161.988400885894
FDN33,OUT018,1304.9018318460592
FDZ59,OUT046,2637.58320596271
FDE45,OUT010,931.7170442615125
FDJ07,OUT013,1961.667058619558
FDQ45,OUT018,2670.282769785312
FDM33,OUT027,4824.039690171041
FDO15,OUT010,-519.8793843700563
FDM46,OUT013,1552.2680968235738
FDR03,OUT045,3190.1469128328363
FDY49,OUT018,2422.854669517218
FDQ60,OUT045,1893.1457125231038
FDW10,OUT049,2873.0294967280415
FDO51,OUT049,966.9287911132554
FDJ40,OUT018,1551.9973485984342
FDS20,OUT018,2597.080712696286
FDU45,OUT013,1923.3271779213526
FDV02,OUT035,2814.6978870450143
FDN09,OUT046,3749.9537204915773
NCM55,OUT027,4327.7409433552875
FDN23,OUT018,2074.7410184810738
FDY31,OUT010,450.20851010455635
FDW03,OUT010,-72.42038015893922
FDD14,OUT046,2856.44652184919
FDV23,OUT017,2110.067474773322
DRI03,OUT045,2682.7673466244787
FDN13,OUT035,1758.8482051068322
FDF45,OUT027,2527.5204648477215
FDU46,OUT035,1659.9024346962124
FDB57,OUT049,3617.767588473225
FDV12,OUT049,1780.8452666320325
FDQ58,OUT013,2424.8736722459853
NCA18,OUT017,1958.0200842507115
FDH52,OUT049,1217.035906008264
FDM24,OUT018,2151.712317847277
NCP43,OUT027,4256.692458316627
NCO18,OUT019,906.7840279517692
FDM32,OUT017,1615.195162805004
NCL07,OUT017,801.8355201841115
FDK03,OUT013,3992.601404867826
FDP59,OUT017,1831.4802249927118
FDQ24,OUT049,3974.604689529105
FDQ16,OUT018,1532.9992584428562
FDU44,OUT013,2626.3319340125663
FDH28,OUT010,-1126.97304315518
FDV28,OUT019,-1200.6081058872228
FDM22,OUT045,947.9048317784261
FDR56,OUT046,3097.642099012692
FDV39,OUT049,3183.5460407535534
FDU37,OUT019,-506.25545936869423
FDQ11,OUT010,2181.318352340786
FDX02,OUT045,3412.8624213442713
NCS42,OUT018,1242.9976161790157
FDY57,OUT027,3014.8700631256424
FDB21,OUT049,3819.7076389485273
FDE28,OUT017,3682.5667883767806
FDQ55,OUT017,1994.739993777582
FDA48,OUT049,3546.5897334169167
FDZ19,OUT045,2679.1758959254685
NCC43,OUT045,3797.5337907779644
NCV18,OUT046,1335.3616333727455
NCA42,OUT018,2216.540000792898
FDY45,OUT046,3949.4901743402097
NCC30,OUT045,2735.645586799644
FDM57,OUT013,1506.8977422823802
FDL09,OUT010,774.8499612435276
FDB09,OUT027,3448.7555113464305
FDT44,OUT035,2054.291202582521
NCT06,OUT027,3995.3612520581873
FDX26,OUT049,2976.602520581374
FDK32,OUT013,2507.853207231589
DRA12,OUT046,2240.5557340082587
FDO46,OUT010,1114.508602715055
FDE52,OUT013,1519.1171949899206
NCH42,OUT045,3497.043051737475
FDV08,OUT035,911.3748663967738
FDB47,OUT018,3019.274040978588
FDC28,OUT010,-107.05902359028323
FDD22,OUT046,1837.388682801335
FDS07,OUT027,3271.5142342946574
DRI13,OUT045,3300.952592147802
FDG32,OUT018,3175.431266449997
FDU14,OUT017,3974.357373813827
FDD28,OUT019,-863.534347333403
NCP41,OUT017,1880.0758094104453
FDS08,OUT049,2867.4808204782867
FDX47,OUT045,2491.096193652869
FDC53,OUT019,-183.08310710176613
FDQ19,OUT035,3925.8699671290346
FDL14,OUT045,2453.04174537247
FDM33,OUT019,1545.5297519855558
FDA51,OUT045,1789.454360798043
FDZ27,OUT018,617.8500868763099
FDT04,OUT046,745.1133388159875
DRC13,OUT049,2123.649241225687
FDR16,OUT027,4791.908717572183
FDQ03,OUT027,5116.8045551954565
FDE38,OUT035,2799.880184558738
DRH23,OUT027,2382.266989079783
FDT11,OUT019,1140.3272218007728
FDD09,OUT035,2973.9611835742285
FDR40,OUT045,1369.1912077659674
FDX07,OUT017,3008.1367991184784
FDR07,OUT035,1749.1510317052616
FDA51,OUT017,1966.612376613719
FDT59,OUT019,1724.4349580823637
FDF20,OUT017,3170.5039650290373
FDR13,OUT045,1861.1844300352116
FDY26,OUT049,3434.025570751618
FDW04,OUT017,2214.5996471749386
FDK52,OUT017,3614.203818530474
FDN60,OUT049,2589.737889457899
FDM09,OUT019,864.2300017043152
FDP46,OUT049,1549.08456116128
FDB50,OUT019,-573.1607888004158
NCQ29,OUT049,4059.990354969481
FDP16,OUT027,5234.028163519497
FDX33,OUT018,2308.2185742593497
FDP07,OUT010,1234.3032445054073
FDN22,OUT046,3885.831243409356
FDF39,OUT049,4192.6064250947475
FDS21,OUT017,1225.8229377337707
NCM42,OUT013,1771.3912354418526
FDK50,OUT019,718.2668158042642
DRF13,OUT027,3745.2447666146268
FDH35,OUT018,2322.9214344302077
FDP60,OUT018,1344.2432133872974
DRJ49,OUT027,3490.5195994250857
NCT42,OUT019,481.82765673244387
FDE38,OUT049,2758.022864779174
FDI04,OUT049,3254.5169827794275
NCH54,OUT045,2418.4230303352315
FDT56,OUT049,1174.1207439467175
DRD15,OUT018,3325.4242003411273
FDV58,OUT013,3056.014167390728
FDP21,OUT049,3095.277734262839
FDH05,OUT013,3685.592009742612
FDR10,OUT027,4000.4217869315953
NCP06,OUT045,2297.753050307425
FDF33,OUT049,1848.1286810770175
DRK37,OUT013,2970.4808309154446
DRH49,OUT045,1335.8893244760388
FDT58,OUT013,2678.2489857618534
FDD41,OUT018,1474.5376143259077
FDP40,OUT018,1584.4571795935963
FDM51,OUT027,3140.7604525666607
FDO45,OUT010,-383.5200273963296
FDW33,OUT010,-154.2869215593846
FDY24,OUT045,924.1579232930412
FDB10,OUT010,1784.7055183664388
FDM40,OUT035,2373.144597206196
NCI06,OUT017,2926.5858512534082
FDW12,OUT019,470.4216477740491
FDX48,OUT027,3939.0364796820313
NCW05,OUT027,3127.617466533119
FDX27,OUT017,1696.2833136456204
DRM37,OUT045,3007.0754471447035
FDA38,OUT045,3697.208807405395
FDR36,OUT046,779.8595724241324
FDZ45,OUT046,3104.1287347296243
FDG05,OUT017,2630.618717805761
FDK28,OUT013,4032.139262676021
FDV47,OUT045,1370.8882643963805
FDN21,OUT045,2472.4399256936813
FDP20,OUT027,3476.4692913653635
FDI35,OUT045,2798.165997500749
DRY23,OUT013,850.0606313851753
FDA56,OUT017,2100.682555182295
FDB09,OUT013,2037.1439408277818
NCO26,OUT027,3296.7394616761985
FDQ49,OUT018,2266.7994560137113
FDI52,OUT027,3389.2688307596427
FDZ44,OUT027,3343.09408394691
FDZ09,OUT018,2326.231723435442
FDY03,OUT049,1987.7488958584959
NCG42,OUT017,2161.3863943217702
DRI13,OUT027,4803.7747188898575
FDQ32,OUT013,2111.8934924948962
FDW16,OUT035,1709.664086718612
FDU27,OUT046,862.5169781751474
FDR28,OUT010,754.0430750229252
FDQ49,OUT010,675.8180454778958
FDS37,OUT046,1890.9385509839594
FDW26,OUT018,3200.622803859787
FDX12,OUT018,3504.045408519437
NCP06,OUT013,2415.6120286331293
FDW45,OUT010,447.83639307993417
NCN30,OUT049,1654.0620828130036
FDN24,OUT049,1043.513449818926
NCL41,OUT027,2055.917474258302
FDR02,OUT019,-54.09338477056383
FDD09,OUT010,967.8574317145158
FDS33,OUT010,-346.7645558031295
FDU22,OUT045,1860.8550434922624
FDI53,OUT013,2622.4647137213647
DRH01,OUT049,2840.7666802083477
FDX32,OUT013,2344.9966058776536
NCP30,OUT018,465.9369494751341
FDB60,OUT045,3021.096548465807
FDB14,OUT049,1675.5162447074797
NCP02,OUT035,1149.7455628314424
FDJ10,OUT017,2373.456926289305
FDG34,OUT046,1841.6375165600616
NCB18,OUT017,1552.1957515816798
FDM16,OUT049,1411.3794007797667
FDW25,OUT018,1154.0688502612825
FDB35,OUT010,-315.4896270600525
DRN11,OUT013,2267.9330051297643
FDF41,OUT019,1947.9874302475946
FDH16,OUT045,1414.6172390842814
NCQ50,OUT018,3011.158455072757
DRH23,OUT018,693.173778034816
DRJ37,OUT013,2424.4122096420288
DRJ24,OUT027,4296.009560386767
FDY16,OUT035,3040.599045522415
FDQ27,OUT045,1700.2497105442078
FDZ33,OUT045,2286.2898077240657
FDF29,OUT045,2103.800174751654
FDA08,OUT049,2721.8133161172823
FDG31,OUT046,1128.8016682174016
FDE34,OUT019,1066.1782164240994
NCR30,OUT027,2652.620516733479
FDV33,OUT035,4177.029956200871
DRZ24,OUT018,1650.8781180138924
NCL54,OUT035,2810.9084952995086
FDR12,OUT049,2884.070300497176
NCC54,OUT046,3712.623917446775
DRN59,OUT013,856.5306678035018
FDX50,OUT019,-66.28745875590732
FDV31,OUT027,4213.840782339434
NCA29,OUT027,4129.577040338581
FDW60,OUT049,2934.9015474170365
FDX08,OUT017,2986.1518446560003
DRD49,OUT013,3647.374343869554
FDD33,OUT046,3555.067150111599
FDW35,OUT013,844.8717689614401
FDJ36,OUT017,1815.9681130044435
FDV51,OUT035,2783.3769803438386
FDW36,OUT046,1741.853053003916
FDH35,OUT046,2602.931127869028
NCS30,OUT027,3484.6330032503392
FDN49,OUT017,859.3003793390031
FDL08,OUT018,3530.8929007833344
FDI09,OUT013,3765.9841628140716
FDP19,OUT018,1768.5480967437898
FDU21,OUT010,-1183.3534365909277
NCP41,OUT045,1689.4040913301542
FDY10,OUT013,1877.800524968335
FDP12,OUT018,478.84897447268526
NCN26,OUT049,1948.3575469485802
FDK44,OUT013,2764.7716776807256
FDC28,OUT049,1868.4987103530777
FDJ41,OUT027,5506.050096036326
NCT29,OUT035,2111.792935596399
NCH42,OUT019,1669.1867966175605
FDU60,OUT018,2410.6135818300886
FDS02,OUT045,2964.84005835556
FDC51,OUT046,2031.5327257508175
FDU03,OUT013,2933.9809439421965
FDX39,OUT045,3286.6188843975083
NCY05,OUT010,-1195.9289058120817
NCL06,OUT027,5411.168849586522
FDD32,OUT035,1536.4190736003225
NCN41,OUT045,1903.4514812666112
NCX53,OUT049,2341.7208140188773
FDU57,OUT019,550.9262798622589
FDQ23,OUT046,1713.9832958596721
FDQ52,OUT045,3779.6161147116127
FDC14,OUT045,744.9841200615269
FDY09,OUT035,2937.1009963597958
FDQ28,OUT045,2462.278552477765
FDV25,OUT046,3431.973734931054
FDJ07,OUT035,2034.7412984966886
DRB25,OUT049,1819.8641992989776
FDK52,OUT019,1607.8088129441203
FDY52,OUT027,2530.9618499958447
FDB28,OUT046,3083.8389355652866
FDT36,OUT035,812.7085649432713
FDV25,OUT017,3553.710631953424
NCN07,OUT027,3508.535365632504
FDC57,OUT017,3179.7688836246175
FDQ03,OUT018,3433.7820224867105
FDU23,OUT017,2745.5930535227853
NCX41,OUT035,3435.2548539272707
NCD06,OUT035,963.6773106188674
FDW08,OUT045,1645.1142304593225
NCU29,OUT017,2402.084753880661
NCE06,OUT013,2555.530508592241
FDV52,OUT010,42.809050393225334
FDB02,OUT017,2927.906557747108
NCR18,OUT045,718.6040403882156
FDK16,OUT049,1648.3596959752845
NCQ29,OUT010,2064.303391236398
FDZ01,OUT019,-95.49243015079458
FDW27,OUT035,2643.0768285536874
FDD17,OUT018,3430.4553329879523
FDW39,OUT013,2836.6131923241824
DRH59,OUT045,1149.4180822161823
FDS52,OUT013,1730.686954048099
FDU40,OUT027,4497.142306891739
NCF54,OUT013,2756.864869511254
FDH46,OUT045,1674.6360055829616
NCP14,OUT049,1761.9097256465282
FDH50,OUT049,3026.8377259587287
DRF15,OUT010,544.9587757178244
FDV27,OUT027,2940.7682905776664
NCJ06,OUT049,2034.200168274105
FDN02,OUT018,2942.8754056444736
FDQ51,OUT049,983.5764502325394
FDQ07,OUT017,3602.225211657051
FDS45,OUT049,1880.6478637573025
NCJ06,OUT045,1885.1240909930748
FDD36,OUT035,2057.7647242295075
FDY25,OUT045,2799.980642998938
FDU52,OUT046,2448.926779076581
DRK47,OUT017,3606.076545798795
NCL30,OUT017,2140.1744811809704
