Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDE52,OUT045,1479.2961121747858
FDW12,OUT035,2449.9577334004225
FDL51,OUT017,3650.7674638813546
NCY42,OUT027,3044.628909536288
FDR07,OUT017,1528.6525914820443
FDN40,OUT045,2472.958836452483
FDB35,OUT027,2630.0361984249002
FDA22,OUT017,2573.400214309561
NCL06,OUT046,4064.611922811919
FDI35,OUT013,3007.7944373652276
NCW42,OUT045,3766.784667842552
NCX06,OUT049,2968.1026063626696
FDC37,OUT027,2891.3835288761534
FDZ14,OUT018,2013.8666551509605
DRG49,OUT049,3888.346927380187
NCG06,OUT045,4042.6697872298223
DRC36,OUT045,2867.245729431443
FDV21,OUT019,279.8886436981222
FDB53,OUT046,2458.8686021107087
DRP47,OUT019,567.5819350672767
FDA14,OUT013,2458.8686021107087
DRC24,OUT035,2472.958836452483
FDW21,OUT018,1564.471323137993
NCH29,OUT046,1528.6525914820443
FDU58,OUT013,3053.797401133181
FDY27,OUT017,2890.4525075192832
FDV56,OUT035,1584.1211725340756
FDT59,OUT046,3840.0588503975428
FDB23,OUT046,3794.97021542875
FDR49,OUT045,734.4195227869535
FDB03,OUT010,571.3560902087007
FDN39,OUT045,2568.8689148643234
FDX02,OUT027,5868.635804089672
FDQ16,OUT027,2887.5038436778495
FDU35,OUT018,1544.4029973977313
NCT29,OUT013,2013.8666551509605
FDZ27,OUT046,745.993806410838
FDN57,OUT017,2041.1056539410513
FDA03,OUT018,2458.8686021107087
FDZ36,OUT045,3051.4907104605036
NCU05,OUT013,1493.9798370091044
FDT39,OUT018,2465.694865058972
FDK60,OUT017,1528.6525914820443
FDZ25,OUT017,2783.9894774582017
FDG12,OUT046,2013.8666551509605
DRB01,OUT019,500.28361210558694
NCC43,OUT027,5868.635804089672
FDX13,OUT019,565.3593339641928
FDM22,OUT049,859.0238815103289
FDJ03,OUT027,1035.6217410554218
FDU14,OUT018,3818.965712269465
FDB33,OUT010,386.0271560558626
FDP27,OUT046,3051.9140113640697
FDO38,OUT010,156.74981774674907
FDE28,OUT027,5868.635804089672
FDO27,OUT035,1526.9906859482494
DRL23,OUT027,2880.604703276293
FDS28,OUT046,966.3838212558289
FDX24,OUT013,1549.3768452169936
FDZ02,OUT035,1528.6525914820443
FDL46,OUT045,1940.8483409936518
FDS60,OUT027,4777.786258759795
NCO06,OUT017,662.767332494392
FDO16,OUT035,1427.3807756513356
FDC60,OUT049,1454.6792488076153
FDA48,OUT018,3540.515555367183
FDZ36,OUT027,5109.87206895129
FDK27,OUT045,2013.8666551509605
FDW23,OUT018,665.854323572464
FDM14,OUT018,1664.39938364784
FDM14,OUT013,1584.025972643385
FDW60,OUT018,2885.1272179135835
FDE21,OUT013,1938.1799715410757
NCM42,OUT035,1584.1211725340756
FDY59,OUT010,230.79314332522742
DRI49,OUT049,1353.544116494355
FDT28,OUT019,366.5873791617976
FDQ22,OUT018,666.6816723826116
FDR60,OUT049,1304.4139715752767
FDC50,OUT019,236.0582168099876
FDV24,OUT013,2468.3924417523804
DRF48,OUT010,488.9725256480527
FDQ47,OUT046,671.2915894693047
DRN36,OUT049,1528.6525914820443
NCY06,OUT035,2025.5649346508883
FDE52,OUT035,1479.2961121747858
NCB54,OUT045,2022.6425036831026
NCF31,OUT035,2472.958836452483
FDJ08,OUT027,5139.821195437828
NCC07,OUT017,1579.1113015751428
NCD19,OUT027,1205.2509314462818
FDL46,OUT049,1972.0268680401703
FDM20,OUT045,3923.16408568612
NCI06,OUT010,452.92286111425034
DRM11,OUT035,4078.611063145825
NCH07,OUT018,2539.502668952893
FDS23,OUT013,2028.4579459080344
FDO49,OUT018,740.4005591017502
FDS35,OUT049,1073.2031612359629
DRK39,OUT045,1395.1525142880107
DRI39,OUT049,928.7995948739417
FDV04,OUT017,2542.284249563307
NCN14,OUT035,3048.01203353072
FDH08,OUT013,3830.977440457211
FDS20,OUT046,3051.4907104605036
FDV40,OUT049,1130.2148071713416
FDZ48,OUT010,262.9718373083117
FDS24,OUT027,2537.786858348579
FDK44,OUT049,2863.827209651601
FDS48,OUT045,2458.8686021107087
FDK26,OUT010,490.6885387383843
FDD23,OUT045,3053.797401133181
NCH54,OUT017,2560.358429453251
NCP14,OUT010,245.17121142526065
FDM60,OUT010,133.0801908300408
FDV24,OUT017,2465.694865058972
FDH08,OUT018,3632.78886434839
FDS12,OUT027,3012.362833420769
FDR39,OUT027,4880.646045223116
FDP12,OUT027,963.1730628345027
DRF60,OUT027,5868.635804089672
FDC09,OUT035,1571.8899166515077
FDF50,OUT018,3058.5540817625906
FDG28,OUT035,3925.2345803580906
NCE19,OUT017,920.018395975941
NCM53,OUT010,254.6768534494483
NCN18,OUT049,1686.852670423912
FDF32,OUT035,3136.481247632958
FDF11,OUT013,3910.649590187847
DRI59,OUT049,3805.1232883594325
NCG54,OUT035,2786.341494131522
FDM44,OUT046,1566.9353006448064
FDT57,OUT018,3684.5278504691883
FDV24,OUT046,2465.694865058972
FDI50,OUT019,567.8776480922513
FDS09,OUT035,751.4157614496816
NCC31,OUT027,4068.330740401163
FDQ07,OUT019,570.1002491953351
FDC22,OUT017,3052.0119747753984
FDZ56,OUT046,2782.2584206248152
FDZ40,OUT019,133.0801908300408
FDS46,OUT027,2938.028528556656
DRD24,OUT045,2050.1678989545935
FDV45,OUT017,3050.318724203398
FDL26,OUT045,2484.557532945161
FDA56,OUT018,2013.8666551509605
FDN27,OUT046,1945.3074221059694
FDM20,OUT049,3911.162052203095
FDO16,OUT017,1393.9464361872822
FDL03,OUT035,3052.1643077111225
FDE58,OUT046,1940.8483409936518
FDI02,OUT027,2934.017672242844
NCC55,OUT019,133.0801908300408
FDR03,OUT018,3325.239941682184
FDB14,OUT017,1511.5769797960847
FDR45,OUT013,3913.606104764188
NCN07,OUT017,2028.4579459080344
FDM51,OUT019,250.97687348451007
FDT52,OUT027,5868.635804089672
FDL26,OUT046,2477.1138512828543
NCZ42,OUT046,3893.748728226151
DRI47,OUT019,367.30811631274366
FDW40,OUT013,2053.0856319480063
FDN34,OUT046,2783.9894774582017
FDS01,OUT035,2895.8727744861035
NCG55,OUT045,1938.1799715410757
FDC11,OUT035,1455.641428569152
FDX35,OUT018,3610.200688899352
NCB06,OUT046,2549.3514207975327
FDR09,OUT019,568.5253850764971
FDC53,OUT017,1528.6525914820443
FDY45,OUT013,4042.922154005467
FDA22,OUT010,390.3887614588424
FDE02,OUT035,1526.9906859482494
FDW21,OUT045,1564.471323137993
FDV34,OUT046,1171.0931984070835
FDS59,OUT049,1584.1211725340756
NCW17,OUT017,2025.5649346508883
NCK54,OUT046,1940.8483409936518
FDG17,OUT019,567.8776480922513
FDG35,OUT017,2865.6126360093845
FDD08,OUT010,133.0801908300408
NCO07,OUT017,3645.5067622013926
FDJ10,OUT010,280.9752875399802
FDW36,OUT017,1571.8899166515077
FDW21,OUT010,243.39702672404007
FDY19,OUT017,1945.3074221059694
DRE03,OUT013,781.870151506165
NCC55,OUT049,672.721969312445
FDH52,OUT010,136.35966705824984
FDO09,OUT017,4071.4489754635915
FDU43,OUT045,3900.728442762823
FDX09,OUT010,421.96741965045544
FDH40,OUT019,192.98535545062813
FDW58,OUT017,1571.8899166515077
FDC47,OUT017,3801.838578491063
NCR41,OUT035,1526.9906859482494
DRG49,OUT035,3902.4194555351824
FDC52,OUT027,4053.24715630002
FDY13,OUT046,1171.0931984070835
FDY35,OUT013,713.3270781901701
FDI35,OUT017,3043.723428559532
NCU18,OUT049,2053.0856319480063
FDY33,OUT018,2541.348252460618
FDC15,OUT027,4170.380624168436
FDU01,OUT049,3049.857617038445
NCU42,OUT046,2786.341494131522
NCV29,OUT018,2885.1272179135835
NCY30,OUT017,3048.01203353072
FDQ46,OUT049,1712.0101750417994
FDG58,OUT027,4068.330740401163
FDK33,OUT017,3648.2712374520315
NCD07,OUT045,1935.689592915613
NCX29,OUT027,3988.313704145202
NCT42,OUT013,2458.8686021107087
DRN59,OUT035,733.6185384376712
FDI44,OUT035,1298.408046703572
FDA45,OUT049,2887.0339877394417
FDP31,OUT045,1068.7393144150187
FDY01,OUT046,1935.689592915613
FDT09,OUT018,2030.7282087840722
DRH03,OUT027,2785.337133551784
FDA36,OUT018,3044.3198373470786
NCF31,OUT017,2475.3921168645234
FDG14,OUT049,2465.694865058972
FDG28,OUT027,5868.635804089672
FDU14,OUT049,4017.6703293795354
FDY47,OUT019,285.21110106585763
FDI56,OUT049,1481.0905885552672
DRD01,OUT013,1019.8888435049564
FDM22,OUT046,958.1833382510579
FDH33,OUT013,708.9013218182449
DRZ24,OUT013,1960.8514023981916
NCQ38,OUT046,1571.8899166515077
FDO16,OUT027,2326.3913772116643
FDU07,OUT027,4013.8083431784457
NCB07,OUT013,3050.318724203398
FDU48,OUT045,2030.7282087840722
NCM43,OUT045,2566.714296008996
FDR31,OUT010,364.721825476018
DRK49,OUT018,667.7975735787452
NCI30,OUT010,570.6533572913876
DRD60,OUT017,3005.948853857503
NCG19,OUT046,3845.156574012551
FDH12,OUT035,1571.8899166515077
FDM32,OUT035,1509.1676630676673
FDM27,OUT035,2487.01317001806
NCU53,OUT027,4257.282129820778
NCQ18,OUT046,1541.9752712675731
FDS10,OUT013,2938.549794122701
FDB33,OUT027,4170.380624168436
FDI12,OUT013,1533.736262770201
NCW42,OUT013,3761.7763329382356
NCC06,OUT018,2025.5649346508883
FDW02,OUT017,2016.9680060510273
NCD43,OUT017,1571.8899166515077
FDM57,OUT018,1411.0288571741385
FDA58,OUT017,3877.6929499415587
FDK56,OUT046,3049.7052841027203
FDP52,OUT045,3839.376020683956
FDW20,OUT018,2013.8666551509605
FDS52,OUT049,1556.9802086321783
NCT29,OUT018,2010.9242533660229
NCL54,OUT013,2884.897667067122
FDC05,OUT045,3066.1133749146243
FDF34,OUT035,3051.9518176254564
FDP03,OUT027,3004.1866122042425
FDD32,OUT010,188.34487887315115
FDZ10,OUT045,2025.5649346508883
FDZ40,OUT035,914.906000566
FDD51,OUT018,667.3441738849843
NCY30,OUT019,429.1228864536647
FDP58,OUT017,3674.8804247888656
FDV49,OUT017,4069.7692012581183
FDY24,OUT019,133.0801908300408
NCO55,OUT017,1579.1113015751428
FDR13,OUT017,1940.8483409936518
FDS51,OUT017,1034.7223257826463
FDP26,OUT045,1571.8899166515077
NCB54,OUT027,3012.362833420769
FDF32,OUT017,3052.1643077111225
FDN31,OUT018,3046.6265280197567
DRM48,OUT017,662.767332494392
FDN20,OUT049,2772.893459805589
DRL01,OUT046,3822.7232649989974
FDV56,OUT049,1579.1113015751428
DRH13,OUT027,2887.5038436778495
FDA03,OUT017,2458.8686021107087
FDF47,OUT027,5868.635804089672
FDX32,OUT046,2458.8686021107087
FDX57,OUT049,1528.6525914820443
NCA30,OUT045,3050.3788813533397
FDO49,OUT013,781.870151506165
FDL04,OUT019,251.79268149576797
DRM48,OUT035,664.6620714956538
FDR16,OUT013,3639.1672870354714
NCC19,OUT018,3048.4721115274815
NCE42,OUT045,3876.166662356274
FDY24,OUT017,918.0721561935974
FDH19,OUT049,2863.7670525016597
FDJ46,OUT013,2867.245729431443
FDN45,OUT010,568.8377760806424
FDY08,OUT035,2041.1056539410513
FDZ37,OUT035,1449.5526604424085
NCT30,OUT045,739.9678771406294
DRY23,OUT018,667.7975735787452
NCZ30,OUT018,2013.8666551509605
FDC44,OUT018,1918.4105517825776
FDB45,OUT035,1571.8899166515077
FDY04,OUT013,2558.7253360311925
FDM27,OUT046,2544.129833071032
FDZ43,OUT017,3901.8541807546567
FDT39,OUT019,368.48684499492674
NCC06,OUT019,281.3297250267163
FDL15,OUT027,4068.330740401163
FDL57,OUT017,4045.928803470659
FDU08,OUT046,1537.3651530386758
FDK40,OUT017,4085.8105686212634
FDQ12,OUT010,566.8449486156834
FDS48,OUT017,2465.694865058972
FDP09,OUT045,3646.200742780061
FDW21,OUT049,1541.9752712675731
FDY25,OUT035,3007.7944373652276
DRE13,OUT017,1433.9562016255202
FDV43,OUT019,133.0801908300408
FDD22,OUT045,1712.0101750417994
FDM46,OUT019,233.3326238461128
NCO30,OUT010,479.10299133427196
FDM25,OUT046,2865.4001459237184
NCN41,OUT049,2013.8666551509605
FDU24,OUT045,1514.7197248224431
FDZ50,OUT046,3049.645126952779
FDP45,OUT013,4011.6749582075618
NCM54,OUT045,2016.9680060510273
FDW10,OUT019,419.4211886770165
FDP20,OUT017,2025.5649346508883
FDK32,OUT046,2465.694865058972
FDN52,OUT049,1467.0946687162245
FDM58,OUT045,1686.852670423912
FDZ46,OUT027,2925.576346043121
NCA18,OUT018,1940.8483409936518
FDD35,OUT046,2013.8666551509605
NCK31,OUT035,739.1668927913472
FDI40,OUT027,2848.9267380232027
FDT50,OUT019,237.9545317618235
NCT06,OUT046,2566.9267860946625
FDT31,OUT035,3049.759653627116
FDT45,OUT049,859.0238815103289
FDT13,OUT045,3051.4907104605036
FDO50,OUT045,1481.3202528370298
NCU18,OUT010,280.9752875399802
NCR54,OUT049,3052.1643077111225
NCO18,OUT018,2883.2816344058583
FDU09,OUT045,925.4418357837768
FDT13,OUT018,3046.1654208548034
FDE09,OUT046,1716.4840710481753
NCK53,OUT019,250.97687348451007
FDG45,OUT049,3637.348965781446
DRH15,OUT035,683.8870227951506
FDO21,OUT019,567.8776480922513
FDD14,OUT027,5109.87206895129
FDC09,OUT046,1571.8899166515077
FDH45,OUT027,966.6973991781855
FDV32,OUT046,1138.2812184601398
FDG12,OUT035,1974.9318871956825
FDS32,OUT013,2041.1056539410513
NCL55,OUT018,3831.036335489143
DRE01,OUT035,3893.0210135073726
DRE15,OUT049,1302.3509539925117
NCL42,OUT045,3906.598573743641
FDP31,OUT013,1237.014231374351
FDN33,OUT018,1519.3917137977248
FDZ59,OUT046,2566.714296008996
FDE45,OUT010,428.7735501316035
FDJ07,OUT013,1960.8514023981916
FDQ45,OUT018,3046.1654208548034
FDM33,OUT027,5868.635804089672
FDO15,OUT010,151.58245493027715
FDM46,OUT013,1549.821659833443
FDR03,OUT045,3456.075634799416
FDY49,OUT018,2675.828623368346
FDQ60,OUT045,1972.0268680401703
FDW10,OUT049,2865.6126360093845
FDO51,OUT049,686.7699667600609
FDJ40,OUT018,1584.1211725340756
FDS20,OUT018,3042.967584038912
FDU45,OUT013,1810.5363866607163
FDV02,OUT035,2782.3563840361435
FDN09,OUT046,3913.9342967126604
NCM55,OUT027,5109.87206895129
FDN23,OUT018,2449.9577334004225
FDY31,OUT010,367.5422035223668
FDW03,OUT010,245.38058840577924
FDD14,OUT046,3047.9742272693334
FDV23,OUT017,2016.9680060510273
DRI03,OUT045,2867.245729431443
FDN13,OUT035,1541.9752712675731
FDF45,OUT027,1302.4055891985993
FDU46,OUT035,1454.435350468423
FDB57,OUT049,3765.530252886015
FDV12,OUT049,1541.9752712675731
FDQ58,OUT013,2465.694865058972
NCA18,OUT017,1935.689592915613
FDH52,OUT049,1023.0568008273502
FDM24,OUT018,2458.8686021107087
NCP43,OUT027,4896.511888014042
NCO18,OUT019,426.73133210681794
FDM32,OUT017,1487.4007959634962
NCL07,OUT017,662.767332494392
FDK03,OUT013,4019.2066146425896
FDP59,OUT017,1569.1515134539463
FDQ24,OUT049,4008.595542912374
FDQ16,OUT018,1584.1211725340756
FDU44,OUT013,2549.3514207975327
FDH28,OUT010,133.0801908300408
FDV28,OUT019,133.0801908300408
FDM22,OUT045,908.6147999070475
FDR56,OUT046,3051.9518176254564
FDV39,OUT049,3053.797401133181
FDU37,OUT019,166.95070416996612
FDQ11,OUT010,569.133489105617
FDX02,OUT045,3785.3031087213567
NCS42,OUT018,1518.5408187720334
FDY57,OUT027,2785.337133551784
FDB21,OUT049,3882.684303367899
FDE28,OUT017,3835.7442512605817
FDQ55,OUT017,1918.4105517825776
FDA48,OUT049,3761.1766752397252
FDZ19,OUT045,2865.4001459237184
NCC43,OUT045,4008.2160588364036
NCV18,OUT046,1419.117945931771
NCA42,OUT018,2541.348252460618
FDY45,OUT046,4055.218698184146
NCC30,OUT045,2934.218890210221
FDM57,OUT013,1529.6596314817198
FDL09,OUT010,392.41895760147435
FDB09,OUT027,3004.1866122042425
FDT44,OUT035,1972.0268680401703
NCT06,OUT027,4257.282129820778
FDX26,OUT049,3049.857617038445
FDK32,OUT013,2475.3921168645234
DRA12,OUT046,2076.911465385924
FDO46,OUT010,487.9730422344087
FDE52,OUT013,1535.5487473333562
NCH42,OUT045,3830.7250736815663
FDV08,OUT035,667.7330081455757
FDB47,OUT018,3467.308024573284
FDC28,OUT010,262.9718373083117
FDD22,OUT046,1918.4105517825776
FDS07,OUT027,2938.028528556656
DRI13,OUT045,3675.7358075446973
FDG32,OUT018,3564.4323948484794
FDU14,OUT017,4024.88045617892
FDD28,OUT019,133.41549081510422
NCP41,OUT017,1584.1211725340756
FDS08,OUT049,2867.1477660201144
FDX47,OUT045,2521.2558924410464
FDC53,OUT019,248.87147718931868
FDQ19,OUT035,3916.1141387347707
FDL14,OUT045,2479.5390760046544
FDM33,OUT019,567.5819350672767
FDA51,OUT045,1918.4105517825776
FDZ27,OUT018,740.4005591017502
FDT04,OUT046,674.8159258129874
DRC13,OUT049,2013.8666551509605
FDR16,OUT027,5868.635804089672
FDQ03,OUT027,5868.635804089672
FDE38,OUT035,2731.1731676043446
DRH23,OUT027,1227.8235247269336
FDT11,OUT019,490.0680471377356
FDD09,OUT035,2957.1803155095813
FDR40,OUT045,1393.9464361872822
FDX07,OUT017,3049.857617038445
FDR07,OUT035,1528.6525914820443
FDA51,OUT017,1922.6575866153132
FDT59,OUT019,566.5716338488415
FDF20,OUT017,3051.9518176254564
FDR13,OUT045,1935.689592915613
FDY26,OUT049,3641.9492361498997
FDW04,OUT017,2028.4579459080344
FDK52,OUT017,3816.5182181044825
FDN60,OUT049,2518.768163187881
FDM09,OUT019,412.312826403499
FDP46,OUT049,1469.3742642139052
FDB50,OUT019,166.41848965832298
NCQ29,OUT049,4047.0097947540385
FDP16,OUT027,5868.635804089672
FDX33,OUT018,2553.4032038181535
FDP07,OUT010,507.2728250060161
FDN22,OUT046,4010.630626749045
FDF39,OUT049,4066.632089591671
FDS21,OUT017,1012.2239132471359
NCM42,OUT013,1584.025972643385
FDK50,OUT019,385.58791977233324
DRF13,OUT027,4013.8083431784457
FDH35,OUT018,2557.789338928503
FDP60,OUT018,1544.4029973977313
DRJ49,OUT027,3012.362833420769
NCT42,OUT019,365.5497115535018
FDE38,OUT049,2716.5770700903445
FDI04,OUT049,3065.3647685816973
NCH54,OUT045,2532.5283841370015
FDT56,OUT049,942.2064665125122
DRD15,OUT018,3635.1539223977957
FDV58,OUT013,3052.1643077111225
FDP21,OUT049,3051.392747049175
FDH05,OUT013,3823.7571165708123
FDR10,OUT027,4240.000332831468
NCP06,OUT045,2458.8686021107087
FDF33,OUT049,1579.1113015751428
DRK37,OUT013,3051.4907104605036
DRH49,OUT045,1399.770957305905
FDT58,OUT013,2698.0151269383828
FDD41,OUT018,1571.8899166515077
FDP40,OUT018,1679.164118188889
FDM51,OUT027,2848.9267380232027
FDO45,OUT010,191.8622704199723
FDW33,OUT010,245.17121142526065
FDY24,OUT045,914.906000566
FDB10,OUT010,566.3744578856513
FDM40,OUT035,2053.0856319480063
NCI06,OUT017,3005.948853857503
FDW12,OUT019,338.7907908170458
FDX48,OUT027,4082.7082364182556
NCW05,OUT027,2880.604703276293
FDX27,OUT017,1526.9906859482494
DRM37,OUT045,3067.958958422349
FDA38,OUT045,3897.8928694464375
FDR36,OUT046,674.1534243106147
FDZ45,OUT046,3112.3837584820117
FDG05,OUT017,2544.129833071032
FDK28,OUT013,4072.0138394497935
FDV47,OUT045,1438.1988061686643
FDN21,OUT045,2551.1970043052575
FDP20,OUT027,3012.362833420769
FDI35,OUT045,3043.723428559532
DRY23,OUT013,709.3547215120058
FDA56,OUT017,2013.8666551509605
FDB09,OUT013,2013.8666551509605
NCO26,OUT027,2938.028528556656
FDQ49,OUT018,2494.602223155915
FDI52,OUT027,2999.6218850695477
FDZ44,OUT027,2938.028528556656
FDZ09,OUT018,2559.755912981238
FDY03,OUT049,1918.4105517825776
NCG42,OUT017,2028.4579459080344
DRI13,OUT027,5868.635804089672
FDQ32,OUT013,2016.9680060510273
FDW16,OUT035,1481.3202528370298
FDU27,OUT046,745.993806410838
FDR28,OUT010,387.59100510665644
FDQ49,OUT010,383.90245458115925
FDS37,OUT046,1935.689592915613
FDW26,OUT018,3535.609003320473
FDX12,OUT018,3714.513168636184
NCP06,OUT013,2461.5188513964276
FDW45,OUT010,367.1885383210117
NCN30,OUT049,1526.9906859482494
FDN24,OUT049,859.0238815103289
NCL41,OUT027,963.6264625282638
FDR02,OUT019,262.6925575674207
FDD09,OUT010,448.20801838804795
FDS33,OUT010,191.65289343945372
FDU22,OUT045,2008.0824264970618
FDI53,OUT013,2562.204012960976
DRH01,OUT049,2863.7670525016597
FDX32,OUT013,2076.911465385924
NCP30,OUT018,667.1350720763725
FDB60,OUT045,3053.699437721853
FDB14,OUT049,1514.7197248224431
NCP02,OUT035,927.2986755929893
FDJ10,OUT017,2041.1056539410513
FDG34,OUT046,1679.164118188889
NCB18,OUT017,1465.3001923357433
FDM16,OUT049,1108.8353875702824
FDW25,OUT018,1414.2285401547329
FDB35,OUT010,224.8237697685433
DRN11,OUT013,2100.4766657042583
FDF41,OUT019,567.4759531978534
FDH16,OUT045,1469.2462106263247
NCQ50,OUT018,3473.8229920526874
DRH23,OUT018,938.7174563487318
DRJ37,OUT013,2468.3924417523804
DRJ24,OUT027,5109.87206895129
FDY16,OUT035,3049.857617038445
FDQ27,OUT045,1571.8899166515077
FDZ33,OUT045,2458.8686021107087
FDF29,OUT045,2030.7282087840722
FDA08,OUT049,2562.204012960976
FDG31,OUT046,1136.2182008773748
FDE34,OUT019,464.31105369672025
NCR30,OUT027,1457.771614066333
FDV33,OUT035,4071.8085772374534
DRZ24,OUT018,2013.8666551509605
NCL54,OUT035,2867.245729431443
FDR12,OUT049,2867.1477660201144
NCC54,OUT046,3868.2274589835292
DRN59,OUT013,776.321797152489
FDX50,OUT019,262.90758129772746
FDV31,OUT027,4777.786258759795
NCA29,OUT027,4454.621996995415
FDW60,OUT049,2884.897667067122
FDX08,OUT017,3046.4472901368867
DRD49,OUT013,3863.4146148898335
FDD33,OUT046,3837.6656094700784
FDW35,OUT013,708.9013218182449
FDJ36,OUT017,1571.8899166515077
FDV51,OUT035,2634.28666298736
FDW36,OUT046,1579.1113015751428
FDH35,OUT046,2566.9267860946625
NCS30,OUT027,3024.3255943668273
FDN49,OUT017,663.2909129500107
FDL08,OUT018,3724.425787323232
FDI09,OUT013,3890.925024360744
FDP19,OUT018,2028.4579459080344
FDU21,OUT010,133.0801908300408
NCP41,OUT045,1579.1113015751428
FDY10,OUT013,1824.7076756888812
FDP12,OUT018,663.8198375413016
NCN26,OUT049,1935.689592915613
FDK44,OUT013,2863.827209651601
FDC28,OUT049,1584.1211725340756
FDJ41,OUT027,5868.635804089672
NCT29,OUT035,2013.8666551509605
NCH42,OUT019,568.8210981014716
FDU60,OUT018,2690.3369753830616
FDS02,OUT045,3052.0119747753984
FDC51,OUT046,2013.8666551509605
FDU03,OUT013,3049.857617038445
FDX39,OUT045,3648.6969692093844
NCY05,OUT010,133.0801908300408
NCL06,OUT027,5868.635804089672
FDD32,OUT035,1311.4468633603624
NCN41,OUT045,2013.8666551509605
NCX53,OUT049,2053.0856319480063
FDU57,OUT019,367.8233908261578
FDQ23,OUT046,1571.8899166515077
FDQ52,OUT045,4000.982539937081
FDC14,OUT045,668.7954798143244
FDY09,OUT035,2883.0520835593966
FDQ28,OUT045,2489.3452966974746
FDV25,OUT046,3769.5665349581595
FDJ07,OUT035,1938.1799715410757
DRB25,OUT049,1579.1113015751428
FDK52,OUT019,567.5819350672767
FDY52,OUT027,1394.0394317806931
FDB28,OUT046,3051.9518176254564
FDT36,OUT035,664.2086718018929
FDV25,OUT017,3789.7424233112647
NCN07,OUT027,3024.3255943668273
FDC57,OUT017,3050.318724203398
FDQ03,OUT018,3686.061740675377
FDU23,OUT017,2697.29535841082
NCX41,OUT035,3645.5067622013926
NCD06,OUT035,737.8096398357319
FDW08,OUT045,1579.1113015751428
NCU29,OUT017,2453.435723045656
NCE06,OUT013,2549.3514207975327
FDV52,OUT010,270.7383460310653
FDB02,OUT017,2884.897667067122
NCR18,OUT045,669.9113810104578
FDK16,OUT049,1526.9906859482494
NCQ29,OUT010,569.8502151008555
FDZ01,OUT019,249.89666218109522
FDW27,OUT035,2518.768163187881
FDD17,OUT018,3690.81815441809
FDW39,OUT013,2884.897667067122
DRH59,OUT045,1098.5639570865642
FDS52,OUT013,1571.8499717130485
FDU40,OUT027,5754.800725818696
NCF54,OUT013,2865.5146725980558
FDH46,OUT045,1571.8899166515077
NCP14,OUT049,1571.8899166515077
FDH50,OUT049,3049.7052841027203
DRF15,OUT010,372.01248597359285
FDV27,OUT027,2536.5807802478503
NCJ06,OUT049,2013.8666551509605
FDN02,OUT018,3315.797896599797
FDQ51,OUT049,739.1640046408335
FDQ07,OUT017,3763.688542467693
FDS45,OUT049,1571.8899166515077
NCJ06,OUT045,2013.8666551509605
FDD36,OUT035,1940.8483409936518
FDY25,OUT045,3051.4907104605036
FDU52,OUT046,2479.5390760046544
DRK47,OUT017,3819.8656946874708
NCL30,OUT017,2025.5649346508883
FDN22,OUT035,4019.7507921788124
NCF30,OUT027,3008.2524156859963
FDK03,OUT035,4045.9196279547823
FDT45,OUT017,920.018395975941
NCC54,OUT027,5868.635804089672
