Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDB53,OUT046,2497.789334265914
DRP47,OUT019,571.3020889156517
FDA14,OUT013,2460.3416852859573
DRC24,OUT035,2523.1504952426885
FDW21,OUT018,1615.77891378616
NCH29,OUT046,1555.4909311863653
FDU58,OUT013,3103.536663529923
FDY27,OUT017,2899.691407573601
FDV56,OUT035,1657.7660949060714
FDT59,OUT046,3823.455997809177
FDB23,OUT046,3765.6296304675466
FDR49,OUT045,761.1402920455472
FDB03,OUT010,575.1561014475013
FDN39,OUT045,2632.075925612466
FDX02,OUT027,5857.936727257145
FDQ16,OUT027,2893.630628670522
FDU35,OUT018,1559.4629836158817
NCT29,OUT013,2011.0306173645088
FDZ27,OUT046,791.3257740022184
FDN57,OUT017,2034.9284160194663
FDA03,OUT018,2437.715107044955
FDZ36,OUT045,3126.2639788046804
NCU05,OUT013,1403.8674255517462
FDT39,OUT018,2395.267333227304
FDK60,OUT017,1552.4174501386392
FDZ25,OUT017,2798.7325250757103
FDG12,OUT046,2081.8924556500715
DRB01,OUT019,503.10114028520917
NCC43,OUT027,5859.47124018325
FDX13,OUT019,568.2448119292536
FDM22,OUT049,883.126661911719
FDJ03,OUT027,1073.809481814229
FDU14,OUT018,3772.4591278009075
FDB33,OUT010,383.96143325434326
FDP27,OUT046,3130.9180849264017
FDO38,OUT010,157.117086035307
FDE28,OUT027,5859.47124018325
FDO27,OUT035,1533.3032484044825
DRL23,OUT027,2890.845215276328
FDS28,OUT046,960.2200330001984
FDX24,OUT013,1464.8942642439602
FDZ02,OUT035,1550.2286488050004
FDL46,OUT045,1910.3739971186392
FDS60,OUT027,4800.946475757317
NCO06,OUT017,590.747487873871
FDO16,OUT035,1353.5892625543286
FDC60,OUT049,1366.2658758540447
FDA48,OUT018,3435.044631029408
FDZ36,OUT027,5144.37194620234
FDK27,OUT045,2045.5698409735696
FDW23,OUT018,604.5389549138453
FDM14,OUT018,1690.0131944223474
FDM14,OUT013,1649.3467237334107
FDW60,OUT018,2832.014129230343
FDE21,OUT013,1963.547688931865
NCM42,OUT035,1660.2687963352516
FDY59,OUT010,226.34743430619324
DRI49,OUT049,1309.2587225459483
FDT28,OUT019,362.9771988409522
FDQ22,OUT018,607.2679657974552
FDR60,OUT049,1271.179819886171
FDC50,OUT019,233.05073797882994
FDV24,OUT013,2417.8333557042533
DRF48,OUT010,489.11789457450215
FDQ47,OUT046,635.8414202549566
DRN36,OUT049,1551.031047629369
NCY06,OUT035,2019.0858225440447
FDE52,OUT035,1382.7601571483954
NCB54,OUT045,2016.8130849535705
NCF31,OUT035,2486.295654199406
FDJ08,OUT027,5174.571280858006
NCC07,OUT017,1647.4999209547136
NCD19,OUT027,1254.7027572128434
FDL46,OUT049,1971.4501852163892
FDM20,OUT045,4023.668596449582
NCI06,OUT010,449.0406715497606
DRM11,OUT035,4227.142393498181
NCH07,OUT018,2513.4303988764423
FDS23,OUT013,2039.3296080054808
FDO49,OUT018,770.4260999046012
FDS35,OUT049,1079.490674311523
DRK39,OUT045,1335.8521838941983
DRI39,OUT049,915.888208811271
FDV04,OUT017,2533.449641078428
NCN14,OUT035,3052.000080786282
FDH08,OUT013,3762.3800983383258
FDS20,OUT046,3147.9077185585575
FDV40,OUT049,1162.5807765770548
FDZ48,OUT010,259.3320834778448
FDS24,OUT027,2571.3540190937833
FDK44,OUT049,2852.6817948290695
FDS48,OUT045,2514.663477886915
FDK26,OUT010,491.94711951305436
FDD23,OUT045,3112.712850087466
NCH54,OUT017,2605.851324453099
NCP14,OUT010,244.77337322392964
FDM60,OUT010,132.81591813380774
FDV24,OUT017,2454.5706709771544
FDH08,OUT018,3531.574699978485
FDS12,OUT027,3007.5316158213636
FDR39,OUT027,4845.358330932653
FDP12,OUT027,977.9922645679025
DRF60,OUT027,5860.537706003512
FDC09,OUT035,1646.352306497462
FDF50,OUT018,3008.5814308347603
FDG28,OUT035,4025.7201831252287
NCE19,OUT017,871.7635740644578
NCM53,OUT010,252.29526059695937
NCN18,OUT049,1718.5686475603413
FDF32,OUT035,3124.5141823978083
FDF11,OUT013,3951.794395255029
DRI59,OUT049,3785.3470967473586
NCG54,OUT035,2798.0339356828613
FDM44,OUT046,1638.0478784972047
FDT57,OUT018,3597.231778573831
FDV24,OUT046,2453.5606277640663
FDI50,OUT019,570.6688683812225
FDS09,OUT035,773.2469778529933
NCC31,OUT027,4073.4674240048807
FDQ07,OUT019,573.7261453676203
FDC22,OUT017,3131.396296473841
FDZ56,OUT046,2788.8901849901476
FDZ40,OUT019,132.81591813380774
FDS46,OUT027,2946.8980872139527
DRD24,OUT045,2070.8711697078993
FDV45,OUT017,3088.343804945536
FDL26,OUT045,2520.4158690957343
FDA56,OUT018,1994.54084825256
FDN27,OUT046,1957.8130016255839
FDM20,OUT049,3974.1415326580322
FDO16,OUT017,1331.9720996422284
FDL03,OUT035,3020.0679960787575
FDE58,OUT046,1947.14678652614
FDI02,OUT027,2931.652500231966
NCC55,OUT019,132.81591813380774
FDR03,OUT018,3215.9311034205693
FDB14,OUT017,1450.6624154868884
FDR45,OUT013,3965.4882041164738
NCN07,OUT017,2044.6774647445425
FDM51,OUT019,250.15752190994624
FDT52,OUT027,5860.537706003512
FDL26,OUT046,2502.385018132106
NCZ42,OUT046,3920.4390623278027
DRI47,OUT019,365.29351578247486
FDW40,OUT013,2074.8547568358813
FDN34,OUT046,2796.29692695137
FDS01,OUT035,2939.980628809869
NCG55,OUT045,1920.6591138286801
FDC11,OUT035,1359.1227983867925
FDX35,OUT018,3500.3589419828113
NCB06,OUT046,2596.9954390656735
FDR09,OUT019,572.1267425964721
FDC53,OUT017,1553.156864352536
FDY45,OUT013,4095.8270734606963
FDA22,OUT010,385.4552243905954
FDE02,OUT035,1532.7289371428697
FDW21,OUT045,1633.3567441316727
FDV34,OUT046,1193.1249273972287
FDS59,OUT049,1655.9844467341368
NCW17,OUT017,2064.394820053514
NCK54,OUT046,1956.1609341982307
FDG17,OUT019,570.6688683812225
FDG35,OUT017,2877.610277919441
FDD08,OUT010,132.81591813380774
NCO07,OUT017,3654.818980725801
FDJ10,OUT010,280.6703429622354
FDW36,OUT017,1645.808527334095
FDW21,OUT010,242.88212059837716
FDY19,OUT017,1918.3555454582643
DRE03,OUT013,829.7487356827108
NCC55,OUT049,642.7838267960744
FDH52,OUT010,135.7241177293124
FDO09,OUT017,4076.920721509748
FDU43,OUT045,3964.3615795321325
FDX09,OUT010,428.9780546427461
FDH40,OUT019,192.9739399511319
FDW58,OUT017,1644.740154260956
FDC47,OUT017,3785.5863089002105
NCR41,OUT035,1514.1376571697815
DRG49,OUT035,3944.905149360784
FDC52,OUT027,4057.5370206671564
FDY13,OUT046,1201.8504804654183
FDY35,OUT013,716.7855444856407
FDI35,OUT017,3112.4203132748225
NCU18,OUT049,2095.2499281832793
FDY33,OUT018,2511.800510136199
FDC15,OUT027,4198.587178275345
FDU01,OUT049,3060.9450113594767
NCU42,OUT046,2807.1716794977506
NCV29,OUT018,2830.6396569238045
NCY30,OUT017,3041.330271452281
FDQ46,OUT049,1740.5156331002727
FDG58,OUT027,4073.4674240048807
FDK33,OUT017,3649.9396609798296
NCD07,OUT045,1905.0545648136906
NCX29,OUT027,4005.808419309342
NCT42,OUT013,2421.62649293472
DRN59,OUT035,756.4199725753414
FDI44,OUT035,1275.6933893933224
FDA45,OUT049,2841.991611596634
FDP31,OUT045,1068.0077729976927
FDY01,OUT046,1938.848588198566
FDT09,OUT018,2026.862748594914
DRH03,OUT027,2834.5705243273906
FDA36,OUT018,3002.615225686823
NCF31,OUT017,2470.024190326295
FDG14,OUT049,2458.4686354046817
FDG28,OUT027,5860.537706003512
FDU14,OUT049,4089.11606939349
FDY47,OUT019,286.3170828892123
FDI56,OUT049,1380.8431273458148
DRD01,OUT013,1027.2595417201615
FDM22,OUT046,956.8290733578317
FDH33,OUT013,712.1733194672593
DRZ24,OUT013,1932.513046485649
NCQ38,OUT046,1646.9024121428765
FDO16,OUT027,2332.6893582748094
FDU07,OUT027,4032.433125084067
NCB07,OUT013,3000.8258749946162
FDU48,OUT045,2028.9346768625192
NCM43,OUT045,2667.2518502113035
FDR31,OUT010,362.51030687739444
DRK49,OUT018,611.0577054479064
NCI30,OUT010,574.3592942260819
DRD60,OUT017,3057.435544978578
NCG19,OUT046,3791.0070456496287
FDH12,OUT035,1646.3586329795094
FDM32,OUT035,1444.49057274714
FDM27,OUT035,2539.874261908118
NCU53,OUT027,4282.646514621348
NCQ18,OUT046,1570.1832712753207
FDS10,OUT013,2918.5929214159387
FDB33,OUT027,4198.587178275345
FDI12,OUT013,1422.3515890916851
NCW42,OUT013,3667.7642597903096
NCC06,OUT018,2009.8773075130212
FDW02,OUT017,2018.9113215317848
NCD43,OUT017,1646.352306497462
FDM57,OUT018,1336.597838972276
FDA58,OUT017,3887.456443904533
FDK56,OUT046,3139.3150440698505
FDP52,OUT045,3868.378640032264
FDW20,OUT018,2002.5443294054483
FDS52,OUT049,1615.8027560448804
NCT29,OUT018,1932.4439249945206
NCL54,OUT013,2875.594580351704
FDC05,OUT045,3086.878065481614
FDF34,OUT035,3082.206639915332
FDP03,OUT027,3000.08938010978
FDD32,OUT010,187.65095900375755
FDZ10,OUT045,2025.4524599472234
FDZ40,OUT035,867.6255416064233
FDD51,OUT018,616.8851247279455
NCY30,OUT019,431.89047270893025
FDP58,OUT017,3689.755746829211
FDV49,OUT017,4191.681076990456
FDY24,OUT019,132.81591813380774
NCO55,OUT017,1652.6106261656987
FDR13,OUT017,1919.7372100017612
FDS51,OUT017,993.2031100968358
FDP26,OUT045,1644.2973546802089
NCB54,OUT027,3007.5316158213636
FDF32,OUT017,3074.0730673485687
FDN31,OUT018,3017.3664223978517
DRM48,OUT017,590.747487873871
FDN20,OUT049,2777.3793608992523
DRL01,OUT046,3770.1895822511033
FDV56,OUT049,1649.3253175853968
DRH13,OUT027,2893.630628670522
FDA03,OUT017,2507.8528557104078
FDF47,OUT027,5857.936727257145
FDX32,OUT046,2513.091861680573
FDX57,OUT049,1545.6156591057559
NCA30,OUT045,3023.693597306758
FDO49,OUT013,831.4229970116803
FDL04,OUT019,251.29985880980504
DRM48,OUT035,595.1447807225542
FDR16,OUT013,3572.126963659329
NCC19,OUT018,3023.020512904386
NCE42,OUT045,3950.5724693810002
FDY24,OUT017,870.6469319791759
FDH19,OUT049,2859.1498460119383
FDJ46,OUT013,2848.00158413116
FDN45,OUT010,572.7320449955325
FDY08,OUT035,2033.3072365409564
FDZ37,OUT035,1365.9376095107402
NCT30,OUT045,763.8679596967853
DRY23,OUT018,614.0013492571129
NCZ30,OUT018,1992.2545448611436
FDC44,OUT018,1843.3662825009133
FDB45,OUT035,1644.740154260956
FDY04,OUT013,2576.7041583376063
FDM27,OUT046,2577.7826737022933
FDZ43,OUT017,3936.346305772807
FDT39,OUT019,366.5458534411293
NCC06,OUT019,284.0882047949366
FDL15,OUT027,4073.4674240048807
FDL57,OUT017,4111.03081543173
FDU08,OUT046,1565.5389556327784
FDK40,OUT017,4219.32461377499
FDQ12,OUT010,569.6747680091347
FDS48,OUT017,2503.9493532863166
FDP09,OUT045,3638.6785329105537
FDW21,OUT049,1566.6339673384305
FDY25,OUT035,3067.420764439646
DRE13,OUT017,1360.4166855349292
FDV43,OUT019,132.81591813380774
FDD22,OUT045,1741.3830491748608
FDM46,OUT019,230.8204125528183
NCO30,OUT010,476.20660296980117
FDM25,OUT046,2872.891792068958
NCN41,OUT049,2034.9229866304452
FDU24,OUT045,1455.758840810656
FDZ50,OUT046,3145.8525456078023
FDP45,OUT013,4027.7017389665243
NCM54,OUT045,2019.267946517574
FDW10,OUT019,426.1253265902516
FDP20,OUT017,2022.2028815344086
FDK32,OUT046,2506.8403280074226
FDN52,OUT049,1366.7489921449762
FDM58,OUT045,1722.752496038677
FDZ46,OUT027,2926.000119215757
NCA18,OUT018,1855.2384072505797
FDD35,OUT046,2082.9044470290096
NCK31,OUT035,762.001541346932
FDI40,OUT027,2863.675766868042
FDT50,OUT019,236.1705189374448
NCT06,OUT046,2633.556175647154
FDT31,OUT035,3019.5012511683262
FDT45,OUT049,883.5056222287811
FDT13,OUT045,3097.0992408659204
FDO50,OUT045,1382.9662331315176
NCU18,OUT010,279.6814831826464
NCR54,OUT049,3092.37288894876
NCO18,OUT018,2824.6066840128783
FDU09,OUT045,874.4683806316242
FDT13,OUT018,3004.2523706992397
FDE09,OUT046,1765.298653692658
NCK53,OUT019,249.96426924922775
FDG45,OUT049,3582.3674929565173
DRH15,OUT035,665.8360677920479
FDO21,OUT019,570.6688683812225
FDD14,OUT027,5139.875761438163
FDC09,OUT046,1646.352306497462
FDH45,OUT027,993.284625266224
FDV32,OUT046,1136.6271859252824
FDG12,OUT035,1986.0235311540018
FDS32,OUT013,2065.076124926514
NCL55,OUT018,3782.6280485468797
DRE01,OUT035,3900.36615007298
DRE15,OUT049,1269.1250803612086
NCL42,OUT045,3942.6230917873727
FDP31,OUT013,1229.7867345509374
FDN33,OUT018,1442.4532082287797
FDZ59,OUT046,2567.1379886083923
FDE45,OUT010,431.35947427400936
FDJ07,OUT013,1979.2615806084225
FDQ45,OUT018,3012.0935421453573
FDM33,OUT027,5857.936727257145
FDO15,OUT010,149.66690071125723
FDM46,OUT013,1467.400507103574
FDR03,OUT045,3445.4362822533108
FDY49,OUT018,2642.965356973118
FDQ60,OUT045,1936.5963310394807
FDW10,OUT049,2854.1434579096735
FDO51,OUT049,682.8594957470207
FDJ40,OUT018,1634.1573540442955
FDS20,OUT018,3025.8041125041213
FDU45,OUT013,1813.4652608630277
FDV02,OUT035,2779.664895187431
FDN09,OUT046,3989.111215995676
NCM55,OUT027,5150.193362773501
FDN23,OUT018,2387.4718832764765
FDY31,OUT010,365.25800277075774
FDW03,OUT010,245.1187648289589
FDD14,OUT046,3066.9942080776113
FDV23,OUT017,2008.6739076154763
DRI03,OUT045,2872.9229430013766
FDN13,OUT035,1571.6511323702982
FDF45,OUT027,1309.1146456936594
FDU46,OUT035,1364.9852468542063
FDB57,OUT049,3698.360499467962
FDV12,OUT049,1571.635413661073
FDQ58,OUT013,2425.7566116980615
NCA18,OUT017,1903.8112799107794
FDH52,OUT049,996.4718575962999
FDM24,OUT018,2389.681240865135
NCP43,OUT027,4846.424796752915
NCO18,OUT019,432.806706121378
FDM32,OUT017,1395.436920020217
NCL07,OUT017,598.3123548591639
FDK03,OUT013,4051.603192695079
FDP59,OUT017,1644.558322814392
FDQ24,OUT049,4042.520264576946
FDQ16,OUT018,1634.0406407278454
FDU44,OUT013,2550.7856031942474
FDH28,OUT010,132.81591813380774
FDV28,OUT019,132.81591813380774
FDM22,OUT045,867.9574036339478
FDR56,OUT046,3107.932713656751
FDV39,OUT049,3096.5787537494466
FDU37,OUT019,168.76324444244918
FDQ11,OUT010,572.0988244611034
FDX02,OUT045,3791.348600144537
NCS42,OUT018,1440.6263343347541
FDY57,OUT027,2834.5705243273906
FDB21,OUT049,3870.318328439493
FDE28,OUT017,3875.80230260484
FDQ55,OUT017,1936.3123660650372
FDA48,OUT049,3665.9907718014374
FDZ19,OUT045,2867.92084030406
NCC43,OUT045,4007.9933918391885
NCV18,OUT046,1359.2643190281974
NCA42,OUT018,2492.323105241696
FDY45,OUT046,4147.285760224703
NCC30,OUT045,2960.7935201581977
FDM57,OUT013,1421.2259161490074
FDL09,OUT010,388.60133539205594
FDB09,OUT027,3000.08938010978
FDT44,OUT035,1939.798292917124
NCT06,OUT027,4282.646514621348
FDX26,OUT049,3133.0252588466683
FDK32,OUT013,2476.283826958423
DRA12,OUT046,2127.2790631870307
FDO46,OUT010,488.37702410883287
FDE52,OUT013,1419.1507414325688
NCH42,OUT045,3847.658517790125
FDV08,OUT035,619.4524652352513
FDB47,OUT018,3355.3228043223567
FDC28,OUT010,259.5183538097143
FDD22,OUT046,1925.3284695992315
FDS07,OUT027,2937.2170920596955
DRI13,OUT045,3679.269424932523
FDG32,OUT018,3456.5401646226646
FDU14,OUT017,4115.717128835428
FDD28,OUT019,133.4863974405499
NCP41,OUT017,1660.2687963352516
FDS08,OUT049,2876.694726932146
FDX47,OUT045,2548.8662263009564
FDC53,OUT019,249.1618307881988
FDQ19,OUT035,4027.207855198971
FDL14,OUT045,2488.899276977342
FDM33,OUT019,571.3020889156517
FDA51,OUT045,1893.1072028585581
FDZ27,OUT018,769.7135388100735
FDT04,OUT046,661.3043583257273
DRC13,OUT049,2055.141579326623
FDR16,OUT027,5859.47124018325
FDQ03,OUT027,5857.936727257145
FDE38,OUT035,2708.6790152764083
DRH23,OUT027,1267.983478968882
FDT11,OUT019,491.14731747343717
FDD09,OUT035,3006.6672680900206
FDR40,OUT045,1331.5095893996834
FDX07,OUT017,3048.208594007105
FDR07,OUT035,1552.6824675705584
FDA51,OUT017,1891.8154757089007
FDT59,OUT019,570.0038489314599
FDF20,OUT017,3084.5292738095986
FDR13,OUT045,1916.0726172713953
FDY26,OUT049,3605.7595862036965
FDW04,OUT017,2025.8439267908805
FDK52,OUT017,3846.5754026483205
FDN60,OUT049,2555.7144180100927
FDM09,OUT019,415.6841860032943
FDP46,OUT049,1362.868219616369
FDB50,OUT019,168.2575501402979
NCQ29,OUT049,4019.1085564279497
FDP16,OUT027,5859.003193077407
FDX33,OUT018,2494.014153947321
FDP07,OUT010,509.0499047985064
FDN22,OUT046,3991.837893682314
FDF39,OUT049,4102.960150482586
FDS21,OUT017,964.0016623846299
NCM42,OUT013,1649.2792881424693
FDK50,OUT019,382.7748893764759
DRF13,OUT027,4032.433125084067
FDH35,OUT018,2520.177627758184
FDP60,OUT018,1558.3162604745535
DRJ49,OUT027,3007.5316158213636
NCT42,OUT019,363.463637491267
FDE38,OUT049,2688.4597288755344
FDI04,OUT049,3114.993378889808
NCH54,OUT045,2585.5684460090533
FDT56,OUT049,929.1859701668446
DRD15,OUT018,3513.907339096811
FDV58,OUT013,3028.8419874389683
FDP21,OUT049,3134.231396794463
FDH05,OUT013,3729.2881556015227
FDR10,OUT027,4265.406374998973
NCP06,OUT045,2517.503420011494
FDF33,OUT049,1648.8432989524945
DRK37,OUT013,3105.6340451487717
DRH49,OUT045,1325.5032797252943
FDT58,OUT013,2643.182176197269
FDD41,OUT018,1627.6409128137232
FDP40,OUT018,1692.566620122086
FDM51,OUT027,2863.675766868042
FDO45,OUT010,193.91498522885541
FDW33,OUT010,244.77337322392964
FDY24,OUT045,872.3089906559544
FDB10,OUT010,569.8398089348699
FDM40,OUT035,2072.2641088204864
NCI06,OUT017,3054.5752244886694
FDW12,OUT019,336.69873368932053
FDX48,OUT027,4085.675432445934
NCW05,OUT027,2890.845215276328
FDX27,OUT017,1529.413309591789
DRM37,OUT045,3090.4554669066297
FDA38,OUT045,3937.8524872493126
FDR36,OUT046,658.7436166167879
FDZ45,OUT046,3142.837827904813
FDG05,OUT017,2536.617260233789
FDK28,OUT013,4197.599623746695
FDV47,OUT045,1351.6996078111015
FDN21,OUT045,2597.584999216655
FDP20,OUT027,3007.5316158213636
FDI35,OUT045,3102.9730969382163
DRY23,OUT013,714.2808451069097
FDA56,OUT017,2044.4544149173764
FDB09,OUT013,2010.433973743942
NCO26,OUT027,2946.8980872139527
FDQ49,OUT018,2470.052269623633
FDI52,OUT027,2995.737228464316
FDZ44,OUT027,2946.8980872139527
FDZ09,OUT018,2535.781092773812
FDY03,OUT049,1916.545616254832
NCG42,OUT017,2043.4414667813267
DRI13,OUT027,5859.003193077407
FDQ32,OUT013,2029.9351830288922
FDW16,OUT035,1384.6996506208964
FDU27,OUT046,790.6925107603998
FDR28,OUT010,386.1155000184935
FDQ49,OUT010,381.6584708621156
FDS37,OUT046,1953.5751595875581
FDW26,OUT018,3426.3334826793393
FDX12,OUT018,3684.8890335552233
NCP06,OUT013,2468.6903482324374
FDW45,OUT010,365.11667409632486
NCN30,OUT049,1511.8728667403566
FDN24,OUT049,885.3563941343907
NCL41,OUT027,978.5919207854506
FDR02,OUT019,261.53291902889333
FDD09,OUT010,444.21722814186927
FDS33,OUT010,194.08391585501067
FDU22,OUT045,1980.520960955307
FDI53,OUT013,2521.9659675426774
DRH01,OUT049,2861.3829435827884
FDX32,OUT013,2096.7272552586974
NCP30,OUT018,608.7301209554838
FDB60,OUT045,3077.028209128619
FDB14,OUT049,1447.8093923039874
NCP02,OUT035,871.6403848073513
FDJ10,OUT017,2032.2428465812773
FDG34,OUT046,1728.8690210680497
NCB18,OUT017,1365.3890518711344
FDM16,OUT049,1148.9469551765487
FDW25,OUT018,1338.7522527862195
FDB35,OUT010,219.26316251400087
DRN11,OUT013,2111.5684943091605
FDF41,OUT019,570.0591602166302
FDH16,OUT045,1371.2135563029512
NCQ50,OUT018,3380.647469666811
DRH23,OUT018,908.9735740978831
DRJ37,OUT013,2422.513679655551
DRJ24,OUT027,5144.37194620234
FDY16,OUT035,3063.2574834440534
FDQ27,OUT045,1647.3464285060256
FDZ33,OUT045,2474.304283316384
FDF29,OUT045,2078.046595617666
FDA08,OUT049,2583.7927122295723
FDG31,OUT046,1126.094844867773
FDE34,OUT019,461.0991301557292
NCR30,OUT027,1443.4141476120474
FDV33,OUT035,4149.729268437496
DRZ24,OUT018,1937.1378661971255
NCL54,OUT035,2869.8488848732545
FDR12,OUT049,2897.7169061094346
NCC54,OUT046,3807.8605343788013
DRN59,OUT013,824.1845501925361
FDX50,OUT019,262.24307878520017
FDV31,OUT027,4797.686257384362
NCA29,OUT027,4424.683031593943
FDW60,OUT049,2931.996180043905
FDX08,OUT017,3105.738466059488
DRD49,OUT013,3775.8072361794043
FDD33,OUT046,3808.075302851484
FDW35,OUT013,712.2035691790367
FDJ36,OUT017,1645.5493089227239
FDV51,OUT035,2695.1396209559543
FDW36,OUT046,1652.7136395983846
FDH35,OUT046,2589.8308693194385
NCS30,OUT027,3012.5431412281996
FDN49,OUT017,602.9332219809672
FDL08,OUT018,3690.8324445733438
FDI09,OUT013,3866.893398825826
FDP19,OUT018,1979.9554934200494
FDU21,OUT010,132.81591813380774
NCP41,OUT045,1652.6723866961634
FDY10,OUT013,1827.0675652910152
FDP12,OUT018,587.5603880826303
NCN26,OUT049,1954.0402296785999
FDK44,OUT013,2838.1081397481294
FDC28,OUT049,1654.2267155980073
FDJ41,OUT027,5860.537706003512
NCT29,OUT035,2002.880922658545
NCH42,OUT019,571.4935220620431
FDU60,OUT018,2600.7741295558017
FDS02,OUT045,3101.737492332599
FDC51,OUT046,2083.8242300984084
FDU03,OUT013,3047.3690203846386
FDX39,OUT045,3670.059332539166
NCY05,OUT010,132.81591813380774
NCL06,OUT027,5857.936727257145
FDD32,OUT035,1276.4711269390498
NCN41,OUT045,2001.5576983277458
NCX53,OUT049,2149.5615219297943
FDU57,OUT019,365.4502115404094
FDQ23,OUT046,1645.8702878645597
FDQ52,OUT045,4026.3767803037085
FDC14,OUT045,627.7788250119991
FDY09,OUT035,2920.820618769825
FDQ28,OUT045,2533.9293659953955
FDV25,OUT046,3763.097764886863
FDJ07,OUT035,1949.5151569816069
DRB25,OUT049,1644.1541742185946
FDK52,OUT019,571.3020889156517
FDY52,OUT027,1384.2804287614085
FDB28,OUT046,3119.313231228995
FDT36,OUT035,594.0295488327192
FDV25,OUT017,3841.146100027585
NCN07,OUT027,3007.5316158213636
FDC57,OUT017,3032.3445241069676
FDQ03,OUT018,3591.9496992958825
FDU23,OUT017,2721.979452831232
NCX41,OUT035,3655.4727273457074
NCD06,OUT035,760.1086604171006
FDW08,OUT045,1650.6174348789104
NCU29,OUT017,2464.87993783653
NCE06,OUT013,2512.2295778582798
FDV52,OUT010,271.870074634075
FDB02,OUT017,2928.1820532042498
NCR18,OUT045,634.9078247455839
FDK16,OUT049,1511.3492611202971
NCQ29,OUT010,572.4769956504229
FDZ01,OUT019,250.72228339779616
FDW27,OUT035,2539.904241753216
FDD17,OUT018,3597.6709220527755
FDW39,OUT013,2884.411711417399
DRH59,OUT045,1116.5452435816817
FDS52,OUT013,1635.4050355056625
FDU40,OUT027,5749.003749625088
NCF54,OUT013,2841.7260859459934
FDH46,OUT045,1646.7963228606113
NCP14,OUT049,1642.358444790642
FDH50,OUT049,3155.661894320598
DRF15,OUT010,369.0295509278422
FDV27,OUT027,2570.0294272116885
NCJ06,OUT049,2039.9565354414879
FDN02,OUT018,3194.635188981377
FDQ51,OUT049,785.6520057932196
FDQ07,OUT017,3756.4019018694166
FDS45,OUT049,1642.9703109665213
NCJ06,OUT045,2015.6454924389275
FDD36,OUT035,1952.2760707141774
FDY25,OUT045,3115.6501637144306
FDU52,OUT046,2459.685938244081
DRK47,OUT017,3855.746741633573
NCL30,OUT017,2022.2028815344086
FDN22,OUT035,4022.5077875575344
NCF30,OUT027,3007.5316158213636
FDK03,OUT035,4111.996512999487
FDT45,OUT017,870.2508515163805
NCC54,OUT027,5857.936727257145
