Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDK26,OUT010,482.69954262295073
FDD23,OUT045,3391.591252727272
NCH54,OUT017,2644.4778427083334
NCP14,OUT010,219.21852093023247
FDM60,OUT010,92.67548155339803
FDV24,OUT017,2503.5013364485985
FDH08,OUT018,3327.952582926828
FDS12,OUT027,3242.0620715328487
FDR39,OUT027,5329.314724444443
FDP12,OUT027,1378.263185276074
DRF60,OUT027,6280.89088
FDC09,OUT035,1682.2122382352945
FDF50,OUT018,2893.8398258992815
FDG28,OUT035,4340.21835841584
NCE19,OUT017,935.0323883040941
NCM53,OUT010,281.48208181818154
NCN18,OUT049,1879.2570116129027
FDF32,OUT035,3130.004904950496
FDF11,OUT013,3945.4325672131163
DRI59,OUT049,4340.21835841584
NCG54,OUT035,2644.4778427083334
FDM44,OUT046,1573.0706258064515
FDT57,OUT018,3327.952582926828
FDV24,OUT046,2503.5013364485985
FDI50,OUT019,584.7577647727271
FDS09,OUT035,713.858654545455
NCC31,OUT027,4117.317712631579
FDQ07,OUT019,584.7577647727271
FDC22,OUT017,3391.591252727272
FDZ56,OUT046,2644.4778427083334
FDZ40,OUT019,165.91858165137612
FDS46,OUT027,3242.0620715328487
DRD24,OUT045,1827.832845454545
FDV45,OUT017,2939.348476190476
FDL26,OUT045,3053.099877777778
FDA56,OUT018,1752.25244
FDN27,OUT046,1922.1493817142843
FDM20,OUT049,4340.21835841584
FDO16,OUT017,1435.9121343749998
FDL03,OUT035,3130.004904950496
FDE58,OUT046,1922.1493817142843
FDI02,OUT027,3242.0620715328487
NCC55,OUT019,92.67548155339803
FDR03,OUT018,3327.952582926828
FDB14,OUT017,1284.7897668711646
FDR45,OUT013,3945.4325672131163
NCN07,OUT017,2243.669596721311
FDM51,OUT019,219.21852093023247
FDT52,OUT027,6280.89088
FDL26,OUT046,3053.099877777778
NCZ42,OUT046,3945.4325672131163
DRI47,OUT019,346.89728372093043
FDW40,OUT013,2309.2007979999994
FDN34,OUT046,3053.099877777778
FDS01,OUT035,2778.5893175257743
NCG55,OUT045,1827.832845454545
FDC11,OUT035,1284.7897668711646
FDX35,OUT018,3327.952582926828
NCB06,OUT046,2644.4778427083334
FDR09,OUT019,584.7577647727271
FDC53,OUT017,1573.0706258064515
FDY45,OUT013,4433.304032653063
FDA22,OUT010,425.9355914529917
FDE02,OUT035,1573.0706258064515
FDW21,OUT045,1461.8437959999992
FDV34,OUT046,1103.1862133333332
FDS59,OUT049,1879.2570116129027
NCW17,OUT017,2243.669596721311
NCK54,OUT046,1922.1493817142843
FDG17,OUT019,584.7577647727271
FDG35,OUT017,3259.5620849056604
FDD08,OUT010,92.67548155339803
NCO07,OUT017,3643.5197259842525
FDJ10,OUT010,281.48208181818154
FDW36,OUT017,1573.0706258064515
FDW21,OUT010,219.21852093023247
FDY19,OUT017,1922.1493817142843
DRE03,OUT013,798.217603539823
NCC55,OUT049,677.1027476190472
FDH52,OUT010,165.91858165137612
FDO09,OUT017,4034.3003068965527
FDU43,OUT045,4340.21835841584
FDX09,OUT010,425.9355914529917
FDH40,OUT019,219.21852093023247
FDW58,OUT017,1573.0706258064515
FDC47,OUT017,3737.295775182483
NCR41,OUT035,1461.8437959999992
DRG49,OUT035,3737.295775182483
FDC52,OUT027,4117.317712631579
FDY13,OUT046,1103.1862133333332
FDY35,OUT013,507.04640366972495
FDI35,OUT017,3384.108064242422
NCU18,OUT049,2309.2007979999994
FDY33,OUT018,2232.847021848739
FDC15,OUT027,4117.317712631579
FDU01,OUT049,2752.970934653465
NCU42,OUT046,2649.1102324324333
NCV29,OUT018,3259.5620849056604
NCY30,OUT017,3384.108064242422
FDQ46,OUT049,1649.299786000001
FDG58,OUT027,4117.317712631579
FDK33,OUT017,3643.5197259842525
NCD07,OUT045,1827.832845454545
NCX29,OUT027,4117.317712631579
NCT42,OUT013,2649.1102324324333
DRN59,OUT035,798.217603539823
FDI44,OUT035,1284.7897668711646
FDA45,OUT049,2552.0052351851864
FDP31,OUT045,1103.1862133333332
FDY01,OUT046,1922.1493817142843
FDT09,OUT018,1752.25244
DRH03,OUT027,2517.8820884848474
FDA36,OUT018,2752.970934653465
NCF31,OUT017,2286.4132673684207
FDG14,OUT049,2286.4132673684207
FDG28,OUT027,6280.89088
FDU14,OUT049,4433.304032653063
FDY47,OUT019,281.48208181818154
FDI56,OUT049,1458.4550080536915
DRD01,OUT013,796.6402682539688
FDM22,OUT046,935.0323883040941
FDH33,OUT013,507.04640366972495
DRZ24,OUT013,1922.1493817142843
NCQ38,OUT046,1682.2122382352945
FDO16,OUT027,2517.8820884848474
FDU07,OUT027,4117.317712631579
NCB07,OUT013,2893.8398258992815
FDU48,OUT045,1827.832845454545
NCM43,OUT045,2644.4778427083334
FDR31,OUT010,346.89728372093043
DRK49,OUT018,507.04640366972495
NCI30,OUT010,584.7577647727271
DRD60,OUT017,3384.108064242422
NCG19,OUT046,3454.062559154928
FDH12,OUT035,1573.0706258064515
FDM32,OUT035,1284.7897668711646
FDM27,OUT035,3053.099877777778
NCU53,OUT027,4117.317712631579
NCQ18,OUT046,1879.2570116129027
FDS10,OUT013,2552.0052351851864
FDB33,OUT027,4117.317712631579
FDI12,OUT013,1435.9121343749998
NCW42,OUT013,4340.21835841584
NCC06,OUT018,1752.25244
FDW02,OUT017,1987.2510486486476
NCD43,OUT017,1682.2122382352945
FDM57,OUT018,1202.656733333333
FDA58,OUT017,3737.295775182483
FDK56,OUT046,3384.108064242422
FDP52,OUT045,4340.21835841584
FDW20,OUT018,1752.25244
FDS52,OUT049,1573.0706258064515
NCT29,OUT018,1752.25244
NCL54,OUT013,2552.0052351851864
FDC05,OUT045,3130.004904950496
FDF34,OUT035,2752.970934653465
FDP03,OUT027,3242.0620715328487
FDD32,OUT010,219.21852093023247
FDZ10,OUT045,1827.832845454545
FDZ40,OUT035,935.0323883040941
FDD51,OUT018,507.04640366972495
NCY30,OUT019,425.9355914529917
FDP58,OUT017,3737.295775182483
FDV49,OUT017,4433.304032653063
FDY24,OUT019,165.91858165137612
NCO55,OUT017,1879.2570116129027
FDR13,OUT017,1922.1493817142843
FDS51,OUT017,935.0323883040941
FDP26,OUT045,1461.8437959999992
NCB54,OUT027,3242.0620715328487
FDF32,OUT017,3130.004904950496
FDN31,OUT018,2893.8398258992815
DRM48,OUT017,583.8145788617884
FDN20,OUT049,2453.7477006993004
DRL01,OUT046,3454.062559154928
FDV56,OUT049,1682.2122382352945
DRH13,OUT027,2517.8820884848474
FDA03,OUT017,2453.7477006993004
FDF47,OUT027,5329.314724444443
FDX32,OUT046,3053.099877777778
FDX57,OUT049,1879.2570116129027
NCA30,OUT045,2939.348476190476
FDO49,OUT013,713.858654545455
FDL04,OUT019,219.21852093023247
DRM48,OUT035,583.8145788617884
FDR16,OUT013,3454.062559154928
NCC19,OUT018,2893.8398258992815
NCE42,OUT045,3945.4325672131163
FDY24,OUT017,935.0323883040941
FDH19,OUT049,2778.5893175257743
FDJ46,OUT013,2552.0052351851864
FDN45,OUT010,584.7577647727271
FDY08,OUT035,2142.7435709401707
FDZ37,OUT035,1435.9121343749998
NCT30,OUT045,798.217603539823
DRY23,OUT018,507.04640366972495
NCZ30,OUT018,1752.25244
FDC44,OUT018,1752.25244
FDB45,OUT035,1573.0706258064515
FDY04,OUT013,2644.4778427083334
FDM27,OUT046,3053.099877777778
FDZ43,OUT017,4340.21835841584
FDT39,OUT019,346.89728372093043
NCC06,OUT019,281.48208181818154
FDL15,OUT027,4117.317712631579
FDL57,OUT017,4034.3003068965527
FDU08,OUT046,1573.0706258064515
FDK40,OUT017,4433.304032653063
FDQ12,OUT010,584.7577647727271
FDS48,OUT017,3053.099877777778
FDP09,OUT045,3643.5197259842525
FDW21,OUT049,1461.8437959999992
FDY25,OUT035,3384.108064242422
DRE13,OUT017,1458.4550080536915
FDV43,OUT019,92.67548155339803
FDD22,OUT045,1649.299786000001
FDM46,OUT019,219.21852093023247
NCO30,OUT010,482.69954262295073
FDM25,OUT046,2778.5893175257743
NCN41,OUT049,1987.2510486486476
FDU24,OUT045,1435.9121343749998
FDZ50,OUT046,3384.108064242422
FDP45,OUT013,4034.3003068965527
NCM54,OUT045,1827.832845454545
FDW10,OUT019,425.9355914529917
FDP20,OUT017,1987.2510486486476
FDK32,OUT046,3053.099877777778
FDN52,OUT049,1202.656733333333
FDM58,OUT045,1879.2570116129027
FDZ46,OUT027,3242.0620715328487
NCA18,OUT018,1752.25244
FDD35,OUT046,2243.669596721311
NCK31,OUT035,713.858654545455
FDI40,OUT027,2517.8820884848474
FDT50,OUT019,219.21852093023247
NCT06,OUT046,3053.099877777778
FDT31,OUT035,2752.970934653465
FDT45,OUT049,796.6402682539688
FDT13,OUT045,2939.348476190476
FDO50,OUT045,1284.7897668711646
NCU18,OUT010,281.48208181818154
NCR54,OUT049,3130.004904950496
NCO18,OUT018,2778.5893175257743
FDU09,OUT045,935.0323883040941
FDT13,OUT018,2893.8398258992815
FDE09,OUT046,1649.299786000001
NCK53,OUT019,219.21852093023247
FDG45,OUT049,3454.062559154928
DRH15,OUT035,677.1027476190472
FDO21,OUT019,584.7577647727271
FDD14,OUT027,5329.314724444443
FDC09,OUT046,1682.2122382352945
FDH45,OUT027,1378.263185276074
FDV32,OUT046,1103.1862133333332
FDG12,OUT035,2243.669596721311
FDS32,OUT013,2309.2007979999994
NCL55,OUT018,3327.952582926828
DRE01,OUT035,3737.295775182483
DRE15,OUT049,1202.656733333333
NCL42,OUT045,4340.21835841584
FDP31,OUT013,1103.1862133333332
FDN33,OUT018,1202.656733333333
FDZ59,OUT046,2503.5013364485985
FDE45,OUT010,425.9355914529917
FDJ07,OUT013,1922.1493817142843
FDQ45,OUT018,2752.970934653465
FDM33,OUT027,5329.314724444443
FDO15,OUT010,165.91858165137612
FDM46,OUT013,1458.4550080536915
FDR03,OUT045,3945.4325672131163
FDY49,OUT018,2232.847021848739
FDQ60,OUT045,1827.832845454545
FDW10,OUT049,3259.5620849056604
FDO51,OUT049,677.1027476190472
FDJ40,OUT018,1372.6884907407411
FDS20,OUT018,3384.108064242422
FDU45,OUT013,1922.1493817142843
FDV02,OUT035,2644.4778427083334
FDN09,OUT046,3945.4325672131163
NCM55,OUT027,5329.314724444443
FDN23,OUT018,2232.847021848739
FDY31,OUT010,346.89728372093043
FDW03,OUT010,219.21852093023247
FDD14,OUT046,3384.108064242422
FDV23,OUT017,2142.7435709401707
DRI03,OUT045,2552.0052351851864
FDN13,OUT035,1573.0706258064515
FDF45,OUT027,1378.263185276074
FDU46,OUT035,1435.9121343749998
FDB57,OUT049,3643.5197259842525
FDV12,OUT049,1879.2570116129027
FDQ58,OUT013,2649.1102324324333
NCA18,OUT017,1922.1493817142843
FDH52,OUT049,796.6402682539688
FDM24,OUT018,2232.847021848739
NCP43,OUT027,5329.314724444443
NCO18,OUT019,425.9355914529917
FDM32,OUT017,1284.7897668711646
NCL07,OUT017,583.8145788617884
FDK03,OUT013,4034.3003068965527
FDP59,OUT017,1879.2570116129027
FDQ24,OUT049,4433.304032653063
FDQ16,OUT018,1372.6884907407411
FDU44,OUT013,2644.4778427083334
FDH28,OUT010,92.67548155339803
FDV28,OUT019,92.67548155339803
FDM22,OUT045,935.0323883040941
FDR56,OUT046,3130.004904950496
FDV39,OUT049,2752.970934653465
FDU37,OUT019,165.91858165137612
FDQ11,OUT010,584.7577647727271
FDX02,OUT045,4340.21835841584
NCS42,OUT018,1202.656733333333
FDY57,OUT027,2517.8820884848474
FDB21,OUT049,3454.062559154928
FDE28,OUT017,3737.295775182483
FDQ55,OUT017,1922.1493817142843
FDA48,OUT049,3454.062559154928
FDZ19,OUT045,2778.5893175257743
NCC43,OUT045,4034.3003068965527
NCV18,OUT046,1458.4550080536915
NCA42,OUT018,2232.847021848739
FDY45,OUT046,4433.304032653063
NCC30,OUT045,2778.5893175257743
FDM57,OUT013,1458.4550080536915
FDL09,OUT010,425.9355914529917
FDB09,OUT027,3242.0620715328487
FDT44,OUT035,2142.7435709401707
NCT06,OUT027,4117.317712631579
FDX26,OUT049,3384.108064242422
FDK32,OUT013,3053.099877777778
DRA12,OUT046,2309.2007979999994
FDO46,OUT010,482.69954262295073
FDE52,OUT013,1435.9121343749998
NCH42,OUT045,3643.5197259842525
FDV08,OUT035,677.1027476190472
FDB47,OUT018,3327.952582926828
FDC28,OUT010,281.48208181818154
FDD22,OUT046,1922.1493817142843
FDS07,OUT027,3242.0620715328487
DRI13,OUT045,3945.4325672131163
FDG32,OUT018,3327.952582926828
FDU14,OUT017,4433.304032653063
FDD28,OUT019,165.91858165137612
NCP41,OUT017,1682.2122382352945
FDS08,OUT049,2778.5893175257743
FDX47,OUT045,2286.4132673684207
FDC53,OUT019,219.21852093023247
FDQ19,OUT035,3945.4325672131163
FDL14,OUT045,2286.4132673684207
FDM33,OUT019,584.7577647727271
FDA51,OUT045,1827.832845454545
FDZ27,OUT018,713.858654545455
FDT04,OUT046,677.1027476190472
DRC13,OUT049,2243.669596721311
FDR16,OUT027,5329.314724444443
FDQ03,OUT027,6280.89088
FDE38,OUT035,2286.4132673684207
DRH23,OUT027,1378.263185276074
FDT11,OUT019,482.69954262295073
FDD09,OUT035,2552.0052351851864
FDR40,OUT045,1435.9121343749998
FDX07,OUT017,3384.108064242422
FDR07,OUT035,1573.0706258064515
FDA51,OUT017,1922.1493817142843
FDT59,OUT019,584.7577647727271
FDF20,OUT017,3130.004904950496
FDR13,OUT045,1827.832845454545
FDY26,OUT049,3945.4325672131163
FDW04,OUT017,1987.2510486486476
FDK52,OUT017,3737.295775182483
FDN60,OUT049,2644.4778427083334
FDM09,OUT019,425.9355914529917
FDP46,OUT049,1202.656733333333
FDB50,OUT019,165.91858165137612
NCQ29,OUT049,4034.3003068965527
FDP16,OUT027,6280.89088
FDX33,OUT018,2232.847021848739
FDP07,OUT010,482.69954262295073
FDN22,OUT046,4034.3003068965527
FDF39,OUT049,4034.3003068965527
FDS21,OUT017,935.0323883040941
NCM42,OUT013,1682.2122382352945
FDK50,OUT019,425.9355914529917
DRF13,OUT027,4117.317712631579
FDH35,OUT018,2232.847021848739
FDP60,OUT018,1372.6884907407411
DRJ49,OUT027,3242.0620715328487
NCT42,OUT019,346.89728372093043
FDE38,OUT049,2286.4132673684207
FDI04,OUT049,3130.004904950496
NCH54,OUT045,2644.4778427083334
FDT56,OUT049,796.6402682539688
DRD15,OUT018,3327.952582926828
FDV58,OUT013,2893.8398258992815
FDP21,OUT049,3391.591252727272
FDH05,OUT013,3454.062559154928
FDR10,OUT027,4117.317712631579
NCP06,OUT045,2453.7477006993004
FDF33,OUT049,1649.299786000001
DRK37,OUT013,2893.8398258992815
DRH49,OUT045,1284.7897668711646
FDT58,OUT013,2286.4132673684207
FDD41,OUT018,1372.6884907407411
FDP40,OUT018,1372.6884907407411
FDM51,OUT027,2517.8820884848474
FDO45,OUT010,219.21852093023247
FDW33,OUT010,219.21852093023247
FDY24,OUT045,935.0323883040941
FDB10,OUT010,584.7577647727271
FDM40,OUT035,2309.2007979999994
NCI06,OUT017,3384.108064242422
FDW12,OUT019,346.89728372093043
FDX48,OUT027,4117.317712631579
NCW05,OUT027,2517.8820884848474
FDX27,OUT017,1461.8437959999992
DRM37,OUT045,3130.004904950496
FDA38,OUT045,3643.5197259842525
FDR36,OUT046,677.1027476190472
FDZ45,OUT046,3130.004904950496
FDG05,OUT017,2286.4132673684207
FDK28,OUT013,4433.304032653063
FDV47,OUT045,1284.7897668711646
FDN21,OUT045,2453.7477006993004
FDP20,OUT027,3242.0620715328487
FDI35,OUT045,3384.108064242422
DRY23,OUT013,507.04640366972495
FDA56,OUT017,2243.669596721311
FDB09,OUT013,1987.2510486486476
NCO26,OUT027,3242.0620715328487
FDQ49,OUT018,2232.847021848739
FDI52,OUT027,3242.0620715328487
FDZ44,OUT027,3242.0620715328487
FDZ09,OUT018,2232.847021848739
FDY03,OUT049,1922.1493817142843
NCG42,OUT017,1987.2510486486476
DRI13,OUT027,5329.314724444443
FDQ32,OUT013,1987.2510486486476
FDW16,OUT035,1458.4550080536915
FDU27,OUT046,798.217603539823
FDR28,OUT010,425.9355914529917
FDQ49,OUT010,346.89728372093043
FDS37,OUT046,1922.1493817142843
FDW26,OUT018,3327.952582926828
FDX12,OUT018,3327.952582926828
NCP06,OUT013,2453.7477006993004
FDW45,OUT010,346.89728372093043
NCN30,OUT049,1682.2122382352945
FDN24,OUT049,796.6402682539688
NCL41,OUT027,1378.263185276074
FDR02,OUT019,281.48208181818154
FDD09,OUT010,425.9355914529917
FDS33,OUT010,219.21852093023247
FDU22,OUT045,1827.832845454545
FDI53,OUT013,2503.5013364485985
DRH01,OUT049,2778.5893175257743
FDX32,OUT013,2309.2007979999994
NCP30,OUT018,507.04640366972495
FDB60,OUT045,3391.591252727272
FDB14,OUT049,1202.656733333333
NCP02,OUT035,935.0323883040941
FDJ10,OUT017,2309.2007979999994
FDG34,OUT046,1682.2122382352945
NCB18,OUT017,1458.4550080536915
FDM16,OUT049,1103.1862133333332
FDW25,OUT018,1202.656733333333
FDB35,OUT010,219.21852093023247
DRN11,OUT013,2309.2007979999994
FDF41,OUT019,584.7577647727271
FDH16,OUT045,1435.9121343749998
NCQ50,OUT018,3327.952582926828
DRH23,OUT018,796.6402682539688
DRJ37,OUT013,2286.4132673684207
DRJ24,OUT027,5329.314724444443
FDY16,OUT035,3384.108064242422
FDQ27,OUT045,1879.2570116129027
FDZ33,OUT045,2503.5013364485985
FDF29,OUT045,1827.832845454545
FDA08,OUT049,2286.4132673684207
FDG31,OUT046,1103.1862133333332
FDE34,OUT019,482.69954262295073
NCR30,OUT027,1378.263185276074
FDV33,OUT035,4034.3003068965527
DRZ24,OUT018,1752.25244
NCL54,OUT035,2552.0052351851864
FDR12,OUT049,2778.5893175257743
NCC54,OUT046,3454.062559154928
DRN59,OUT013,798.217603539823
FDX50,OUT019,281.48208181818154
FDV31,OUT027,5329.314724444443
NCA29,OUT027,4117.317712631579
FDW60,OUT049,3259.5620849056604
FDX08,OUT017,3384.108064242422
DRD49,OUT013,3454.062559154928
FDD33,OUT046,3454.062559154928
FDW35,OUT013,507.04640366972495
FDJ36,OUT017,1879.2570116129027
FDV51,OUT035,2644.4778427083334
FDW36,OUT046,1649.299786000001
FDH35,OUT046,2453.7477006993004
NCS30,OUT027,3242.0620715328487
FDN49,OUT017,677.1027476190472
FDL08,OUT018,3327.952582926828
FDI09,OUT013,3454.062559154928
FDP19,OUT018,1752.25244
FDU21,OUT010,92.67548155339803
NCP41,OUT045,1682.2122382352945
FDY10,OUT013,1922.1493817142843
FDP12,OUT018,507.04640366972495
NCN26,OUT049,1922.1493817142843
FDK44,OUT013,3259.5620849056604
FDC28,OUT049,1461.8437959999992
FDJ41,OUT027,6280.89088
NCT29,OUT035,1987.2510486486476
NCH42,OUT019,584.7577647727271
FDU60,OUT018,2232.847021848739
FDS02,OUT045,3391.591252727272
FDC51,OUT046,2243.669596721311
FDU03,OUT013,3384.108064242422
FDX39,OUT045,4340.21835841584
NCY05,OUT010,92.67548155339803
NCL06,OUT027,6280.89088
FDD32,OUT035,1284.7897668711646
NCN41,OUT045,1827.832845454545
NCX53,OUT049,2309.2007979999994
FDU57,OUT019,346.89728372093043
FDQ23,OUT046,1573.0706258064515
FDQ52,OUT045,4433.304032653063
FDC14,OUT045,677.1027476190472
FDY09,OUT035,2778.5893175257743
FDQ28,OUT045,2644.4778427083334
FDV25,OUT046,4340.21835841584
FDJ07,OUT035,1922.1493817142843
DRB25,OUT049,1573.0706258064515
FDK52,OUT019,584.7577647727271
FDY52,OUT027,1378.263185276074
FDB28,OUT046,3391.591252727272
FDT36,OUT035,583.8145788617884
FDV25,OUT017,4340.21835841584
NCN07,OUT027,3242.0620715328487
FDC57,OUT017,2939.348476190476
FDQ03,OUT018,3327.952582926828
FDU23,OUT017,3053.099877777778
NCX41,OUT035,3945.4325672131163
NCD06,OUT035,798.217603539823
FDW08,OUT045,1461.8437959999992
NCU29,OUT017,2649.1102324324333
NCE06,OUT013,2503.5013364485985
FDV52,OUT010,281.48208181818154
FDB02,OUT017,3259.5620849056604
NCR18,OUT045,677.1027476190472
FDK16,OUT049,1573.0706258064515
NCQ29,OUT010,584.7577647727271
FDZ01,OUT019,219.21852093023247
FDW27,OUT035,2503.5013364485985
FDD17,OUT018,3327.952582926828
FDW39,OUT013,2552.0052351851864
DRH59,OUT045,1103.1862133333332
FDS52,OUT013,1573.0706258064515
FDU40,OUT027,5329.314724444443
NCF54,OUT013,2778.5893175257743
FDH46,OUT045,1682.2122382352945
NCP14,OUT049,1879.2570116129027
FDH50,OUT049,3384.108064242422
DRF15,OUT010,346.89728372093043
FDV27,OUT027,2517.8820884848474
NCJ06,OUT049,2243.669596721311
FDN02,OUT018,3327.952582926828
FDQ51,OUT049,798.217603539823
FDQ07,OUT017,3737.295775182483
FDS45,OUT049,1682.2122382352945
NCJ06,OUT045,1827.832845454545
FDD36,OUT035,1922.1493817142843
FDY25,OUT045,3384.108064242422
FDU52,OUT046,2286.4132673684207
DRK47,OUT017,3737.295775182483
NCL30,OUT017,1987.2510486486476
FDN22,OUT035,4034.3003068965527
NCF30,OUT027,3242.0620715328487
FDK03,OUT035,4034.3003068965527
FDT45,OUT017,935.0323883040941
NCC54,OUT027,6280.89088
FDP08,OUT018,2893.8398258992815
FDU44,OUT046,2644.4778427083334
DRG39,OUT035,935.0323883040941
FDU32,OUT049,2243.669596721311
