Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDO09,OUT017,4311.576251315791
FDU43,OUT045,3956.960966486485
FDX09,OUT010,384.48867398374
FDH40,OUT019,230.00859181286538
FDW58,OUT017,1622.919642068967
FDC47,OUT017,3852.7519279569938
NCR41,OUT035,1517.634856621005
DRG49,OUT035,3956.960966486485
FDC52,OUT027,4117.317712631579
FDY13,OUT046,1103.1862133333334
FDY35,OUT013,637.5735090128757
FDI35,OUT017,3035.893271830985
NCU18,OUT049,2153.314263736263
FDY33,OUT018,2662.2946364485983
FDC15,OUT027,4117.317712631579
FDU01,OUT049,3343.8390911504416
NCU42,OUT046,2608.1464869198317
NCV29,OUT018,2736.968429875518
NCY30,OUT017,3035.893271830985
FDQ46,OUT049,1735.8992719626162
FDG58,OUT027,4117.317712631579
FDK33,OUT017,3628.9480612403095
NCD07,OUT045,1874.4309598591547
NCX29,OUT027,4117.317712631579
NCT42,OUT013,2410.086386585366
DRN59,OUT035,754.596095726496
FDI44,OUT035,1349.202909881423
FDA45,OUT049,2736.968429875518
FDP31,OUT045,1103.1862133333334
FDY01,OUT046,1874.4309598591547
FDT09,OUT018,1961.813186982248
DRH03,OUT027,2513.079854666666
FDA36,OUT018,3035.893271830985
NCF31,OUT017,2336.3497827027018
FDG14,OUT049,2410.086386585366
FDG28,OUT027,5669.163351428568
FDU14,OUT049,4131.978437869822
FDY47,OUT019,286.4177705128204
FDI56,OUT049,1437.1870026666663
DRD01,OUT013,876.3205797979799
FDM22,OUT046,876.3205797979799
FDH33,OUT013,637.5735090128757
DRZ24,OUT013,1874.4309598591547
NCQ38,OUT046,1735.8992719626162
FDO16,OUT027,2513.079854666666
FDU07,OUT027,4117.317712631579
NCB07,OUT013,2931.7887687203793
FDU48,OUT045,1961.813186982248
NCM43,OUT045,2608.1464869198317
FDR31,OUT010,384.48867398374
DRK49,OUT018,637.5735090128757
NCI30,OUT010,542.9755395973153
DRD60,OUT017,3035.893271830985
NCG19,OUT046,3956.960966486485
FDH12,OUT035,1622.919642068967
FDM32,OUT035,1437.1870026666663
FDM27,OUT035,2336.3497827027018
NCU53,OUT027,4117.317712631579
NCQ18,OUT046,1517.634856621005
FDS10,OUT013,2736.968429875518
FDB33,OUT027,4117.317712631579
FDI12,OUT013,1349.202909881423
NCW42,OUT013,3628.9480612403095
NCC06,OUT018,1961.813186982248
FDW02,OUT017,2022.5371509615377
NCD43,OUT017,1622.919642068967
FDM57,OUT018,1262.9388238410588
FDA58,OUT017,3956.960966486485
FDK56,OUT046,3343.8390911504416
FDP52,OUT045,3852.7519279569938
FDW20,OUT018,2022.5371509615377
FDS52,OUT049,1735.8992719626162
NCT29,OUT018,2022.5371509615377
NCL54,OUT013,2736.968429875518
FDC05,OUT045,2931.7887687203793
FDF34,OUT035,2931.7887687203793
FDP03,OUT027,3175.335988157896
FDD32,OUT010,230.00859181286538
FDZ10,OUT045,2022.5371509615377
FDZ40,OUT035,876.3205797979799
FDD51,OUT018,637.5735090128757
NCY30,OUT019,384.48867398374
FDP58,OUT017,3628.9480612403095
FDV49,OUT017,4311.576251315791
FDY24,OUT019,130.33349056603777
NCO55,OUT017,1622.919642068967
FDR13,OUT017,1874.4309598591547
FDS51,OUT017,876.3205797979799
FDP26,OUT045,1622.919642068967
NCB54,OUT027,3175.335988157896
FDF32,OUT017,2931.7887687203793
FDN31,OUT018,3035.893271830985
DRM48,OUT017,552.5502107784431
FDN20,OUT049,2608.1464869198317
DRL01,OUT046,3852.7519279569938
FDV56,OUT049,1735.8992719626162
DRH13,OUT027,3175.335988157896
FDA03,OUT017,2559.252954117647
FDF47,OUT027,5669.163351428568
FDX32,OUT046,2559.252954117647
FDX57,OUT049,1517.634856621005
NCA30,OUT045,3035.893271830985
FDO49,OUT013,754.596095726496
FDL04,OUT019,230.00859181286538
DRM48,OUT035,552.5502107784431
FDR16,OUT013,3628.9480612403095
NCC19,OUT018,3035.893271830985
NCE42,OUT045,3956.960966486485
FDY24,OUT017,876.3205797979799
FDH19,OUT049,2736.968429875518
FDJ46,OUT013,2997.4076790419153
FDN45,OUT010,542.9755395973153
FDY08,OUT035,1961.813186982248
FDZ37,OUT035,1349.202909881423
NCT30,OUT045,754.596095726496
DRY23,OUT018,637.5735090128757
NCZ30,OUT018,2022.5371509615377
FDC44,OUT018,1874.4309598591547
FDB45,OUT035,1622.919642068967
FDY04,OUT013,2608.1464869198317
FDM27,OUT046,2662.2946364485983
FDZ43,OUT017,3956.960966486485
FDT39,OUT019,384.48867398374
NCC06,OUT019,286.4177705128204
FDL15,OUT027,4117.317712631579
FDL57,OUT017,4131.978437869822
FDU08,OUT046,1517.634856621005
FDK40,OUT017,4311.576251315791
FDQ12,OUT010,542.9755395973153
FDS48,OUT017,2410.086386585366
FDP09,OUT045,3628.9480612403095
FDW21,OUT049,1517.634856621005
FDY25,OUT035,3035.893271830985
DRE13,OUT017,1262.9388238410588
FDV43,OUT019,130.33349056603777
FDD22,OUT045,1622.919642068967
FDM46,OUT019,230.00859181286538
NCO30,OUT010,542.9755395973153
FDM25,OUT046,2997.4076790419153
NCN41,OUT049,2153.314263736263
FDU24,OUT045,1437.1870026666663
FDZ50,OUT046,3343.8390911504416
FDP45,OUT013,4131.978437869822
NCM54,OUT045,2022.5371509615377
FDW10,OUT019,384.48867398374
FDP20,OUT017,2022.5371509615377
FDK32,OUT046,2410.086386585366
FDN52,OUT049,1349.202909881423
FDM58,OUT045,1622.919642068967
FDZ46,OUT027,3175.335988157896
NCA18,OUT018,1874.4309598591547
FDD35,OUT046,2153.314263736263
NCK31,OUT035,754.596095726496
FDI40,OUT027,2513.079854666666
FDT50,OUT019,230.00859181286538
NCT06,OUT046,2608.1464869198317
FDT31,OUT035,3035.893271830985
FDT45,OUT049,876.3205797979799
FDT13,OUT045,3035.893271830985
FDO50,OUT045,1437.1870026666663
NCU18,OUT010,286.4177705128204
NCR54,OUT049,2931.7887687203793
NCO18,OUT018,2736.968429875518
FDU09,OUT045,876.3205797979799
FDT13,OUT018,3035.893271830985
FDE09,OUT046,1735.8992719626162
NCK53,OUT019,230.00859181286538
FDG45,OUT049,3628.9480612403095
DRH15,OUT035,637.5735090128757
FDO21,OUT019,542.9755395973153
FDD14,OUT027,5669.163351428568
FDC09,OUT046,1735.8992719626162
FDH45,OUT027,1378.2631852760744
FDV32,OUT046,1103.1862133333334
FDG12,OUT035,1874.4309598591547
FDS32,OUT013,2153.314263736263
NCL55,OUT018,3327.9525829268273
DRE01,OUT035,3956.960966486485
DRE15,OUT049,1349.202909881423
NCL42,OUT045,3956.960966486485
FDP31,OUT013,1103.1862133333334
FDN33,OUT018,1262.9388238410588
FDZ59,OUT046,2608.1464869198317
FDE45,OUT010,384.48867398374
FDJ07,OUT013,1874.4309598591547
FDQ45,OUT018,3035.893271830985
FDM33,OUT027,5669.163351428568
FDO15,OUT010,130.33349056603777
FDM46,OUT013,1437.1870026666663
FDR03,OUT045,3628.9480612403095
FDY49,OUT018,2608.1464869198317
FDQ60,OUT045,1874.4309598591547
FDW10,OUT049,2736.968429875518
FDO51,OUT049,637.5735090128757
FDJ40,OUT018,1622.919642068967
FDS20,OUT018,3035.893271830985
FDU45,OUT013,1874.4309598591547
FDV02,OUT035,2608.1464869198317
FDN09,OUT046,3956.960966486485
NCM55,OUT027,5669.163351428568
FDN23,OUT018,2559.252954117647
FDY31,OUT010,384.48867398374
FDW03,OUT010,230.00859181286538
FDD14,OUT046,3343.8390911504416
FDV23,OUT017,2022.5371509615377
DRI03,OUT045,2736.968429875518
FDN13,OUT035,1517.634856621005
FDF45,OUT027,1378.2631852760744
FDU46,OUT035,1349.202909881423
FDB57,OUT049,3628.9480612403095
FDV12,OUT049,1517.634856621005
FDQ58,OUT013,2410.086386585366
NCA18,OUT017,1874.4309598591547
FDH52,OUT049,876.3205797979799
FDM24,OUT018,2410.086386585366
NCP43,OUT027,5669.163351428568
NCO18,OUT019,384.48867398374
FDM32,OUT017,1262.9388238410588
NCL07,OUT017,552.5502107784431
FDK03,OUT013,4131.978437869822
FDP59,OUT017,1622.919642068967
FDQ24,OUT049,4131.978437869822
FDQ16,OUT018,1622.919642068967
FDU44,OUT013,2662.2946364485983
FDH28,OUT010,130.33349056603777
FDV28,OUT019,130.33349056603777
FDM22,OUT045,876.3205797979799
FDR56,OUT046,2931.7887687203793
FDV39,OUT049,2931.7887687203793
FDU37,OUT019,130.33349056603777
FDQ11,OUT010,542.9755395973153
FDX02,OUT045,3628.9480612403095
NCS42,OUT018,1262.9388238410588
FDY57,OUT027,2513.079854666666
FDB21,OUT049,3956.960966486485
FDE28,OUT017,3852.7519279569938
FDQ55,OUT017,1874.4309598591547
FDA48,OUT049,3628.9480612403095
FDZ19,OUT045,2997.4076790419153
NCC43,OUT045,4131.978437869822
NCV18,OUT046,1349.202909881423
NCA42,OUT018,2662.2946364485983
FDY45,OUT046,4131.978437869822
NCC30,OUT045,2736.968429875518
FDM57,OUT013,1349.202909881423
FDL09,OUT010,384.48867398374
FDB09,OUT027,3175.335988157896
FDT44,OUT035,1874.4309598591547
NCT06,OUT027,4117.317712631579
FDX26,OUT049,3343.8390911504416
FDK32,OUT013,2336.3497827027018
DRA12,OUT046,2153.314263736263
FDO46,OUT010,542.9755395973153
FDE52,OUT013,1349.202909881423
NCH42,OUT045,3852.7519279569938
FDV08,OUT035,637.5735090128757
FDB47,OUT018,3327.9525829268273
FDC28,OUT010,230.00859181286538
FDD22,OUT046,1874.4309598591547
FDS07,OUT027,3175.335988157896
DRI13,OUT045,3628.9480612403095
FDG32,OUT018,3327.9525829268273
FDU14,OUT017,4131.978437869822
FDD28,OUT019,130.33349056603777
NCP41,OUT017,1622.919642068967
FDS08,OUT049,2736.968429875518
FDX47,OUT045,2662.2946364485983
FDC53,OUT019,230.00859181286538
FDQ19,OUT035,3956.960966486485
FDL14,OUT045,2336.3497827027018
FDM33,OUT019,542.9755395973153
FDA51,OUT045,1874.4309598591547
FDZ27,OUT018,754.596095726496
FDT04,OUT046,637.5735090128757
DRC13,OUT049,2153.314263736263
FDR16,OUT027,5669.163351428568
FDQ03,OUT027,5669.163351428568
FDE38,OUT035,2608.1464869198317
DRH23,OUT027,1378.2631852760744
FDT11,OUT019,542.9755395973153
FDD09,OUT035,2736.968429875518
FDR40,OUT045,1349.202909881423
FDX07,OUT017,3035.893271830985
FDR07,OUT035,1517.634856621005
FDA51,OUT017,1874.4309598591547
FDT59,OUT019,542.9755395973153
FDF20,OUT017,2931.7887687203793
FDR13,OUT045,1874.4309598591547
FDY26,OUT049,3628.9480612403095
FDW04,OUT017,1961.813186982248
FDK52,OUT017,3852.7519279569938
FDN60,OUT049,2662.2946364485983
FDM09,OUT019,384.48867398374
FDP46,OUT049,1349.202909881423
FDB50,OUT019,130.33349056603777
NCQ29,OUT049,4311.576251315791
FDP16,OUT027,5669.163351428568
FDX33,OUT018,2662.2946364485983
FDP07,OUT010,542.9755395973153
FDN22,OUT046,4131.978437869822
FDF39,OUT049,4311.576251315791
FDS21,OUT017,876.3205797979799
NCM42,OUT013,1735.8992719626162
FDK50,OUT019,384.48867398374
DRF13,OUT027,4117.317712631579
FDH35,OUT018,2608.1464869198317
FDP60,OUT018,1517.634856621005
DRJ49,OUT027,3175.335988157896
NCT42,OUT019,384.48867398374
FDE38,OUT049,2608.1464869198317
FDI04,OUT049,2931.7887687203793
NCH54,OUT045,2662.2946364485983
FDT56,OUT049,876.3205797979799
DRD15,OUT018,3327.9525829268273
FDV58,OUT013,3343.8390911504416
FDP21,OUT049,3343.8390911504416
FDH05,OUT013,3852.7519279569938
FDR10,OUT027,4117.317712631579
NCP06,OUT045,2410.086386585366
FDF33,OUT049,1735.8992719626162
DRK37,OUT013,3343.8390911504416
DRH49,OUT045,1349.202909881423
FDT58,OUT013,2608.1464869198317
FDD41,OUT018,1622.919642068967
FDP40,OUT018,1622.919642068967
FDM51,OUT027,2513.079854666666
FDO45,OUT010,230.00859181286538
FDW33,OUT010,230.00859181286538
FDY24,OUT045,876.3205797979799
FDB10,OUT010,542.9755395973153
FDM40,OUT035,1961.813186982248
NCI06,OUT017,3035.893271830985
FDW12,OUT019,384.48867398374
FDX48,OUT027,4117.317712631579
NCW05,OUT027,3175.335988157896
FDX27,OUT017,1517.634856621005
DRM37,OUT045,2931.7887687203793
FDA38,OUT045,3956.960966486485
FDR36,OUT046,637.5735090128757
FDZ45,OUT046,2931.7887687203793
FDG05,OUT017,2662.2946364485983
FDK28,OUT013,4311.576251315791
FDV47,OUT045,1349.202909881423
FDN21,OUT045,2662.2946364485983
FDP20,OUT027,3175.335988157896
FDI35,OUT045,3035.893271830985
DRY23,OUT013,637.5735090128757
FDA56,OUT017,2022.5371509615377
FDB09,OUT013,2153.314263736263
NCO26,OUT027,3175.335988157896
FDQ49,OUT018,2336.3497827027018
FDI52,OUT027,3175.335988157896
FDZ44,OUT027,3175.335988157896
FDZ09,OUT018,2608.1464869198317
FDY03,OUT049,1874.4309598591547
NCG42,OUT017,1961.813186982248
DRI13,OUT027,5669.163351428568
FDQ32,OUT013,2153.314263736263
FDW16,OUT035,1437.1870026666663
FDU27,OUT046,754.596095726496
FDR28,OUT010,384.48867398374
FDQ49,OUT010,384.48867398374
FDS37,OUT046,1874.4309598591547
FDW26,OUT018,3327.9525829268273
FDX12,OUT018,3327.9525829268273
NCP06,OUT013,2410.086386585366
FDW45,OUT010,384.48867398374
NCN30,OUT049,1517.634856621005
FDN24,OUT049,876.3205797979799
NCL41,OUT027,1378.2631852760744
FDR02,OUT019,230.00859181286538
FDD09,OUT010,384.48867398374
FDS33,OUT010,230.00859181286538
FDU22,OUT045,2022.5371509615377
FDI53,OUT013,2662.2946364485983
DRH01,OUT049,2736.968429875518
FDX32,OUT013,2153.314263736263
NCP30,OUT018,637.5735090128757
FDB60,OUT045,2931.7887687203793
FDB14,OUT049,1437.1870026666663
NCP02,OUT035,876.3205797979799
FDJ10,OUT017,1961.813186982248
FDG34,OUT046,1735.8992719626162
NCB18,OUT017,1262.9388238410588
FDM16,OUT049,1103.1862133333334
FDW25,OUT018,1262.9388238410588
FDB35,OUT010,230.00859181286538
DRN11,OUT013,2153.314263736263
FDF41,OUT019,542.9755395973153
FDH16,OUT045,1349.202909881423
NCQ50,OUT018,3327.9525829268273
DRH23,OUT018,876.3205797979799
DRJ37,OUT013,2336.3497827027018
DRJ24,OUT027,5669.163351428568
FDY16,OUT035,3035.893271830985
FDQ27,OUT045,1622.919642068967
FDZ33,OUT045,2410.086386585366
FDF29,OUT045,1961.813186982248
FDA08,OUT049,2608.1464869198317
FDG31,OUT046,1103.1862133333334
FDE34,OUT019,542.9755395973153
NCR30,OUT027,1378.2631852760744
FDV33,OUT035,4311.576251315791
DRZ24,OUT018,2022.5371509615377
NCL54,OUT035,2997.4076790419153
FDR12,OUT049,2997.4076790419153
NCC54,OUT046,3956.960966486485
DRN59,OUT013,754.596095726496
FDX50,OUT019,230.00859181286538
FDV31,OUT027,5669.163351428568
NCA29,OUT027,4117.317712631579
FDW60,OUT049,2736.968429875518
FDX08,OUT017,3035.893271830985
DRD49,OUT013,3956.960966486485
FDD33,OUT046,3852.7519279569938
FDW35,OUT013,637.5735090128757
FDJ36,OUT017,1622.919642068967
FDV51,OUT035,2608.1464869198317
FDW36,OUT046,1735.8992719626162
FDH35,OUT046,2608.1464869198317
NCS30,OUT027,3175.335988157896
FDN49,OUT017,637.5735090128757
FDL08,OUT018,3327.9525829268273
FDI09,OUT013,3956.960966486485
FDP19,OUT018,1961.813186982248
FDU21,OUT010,130.33349056603777
NCP41,OUT045,1622.919642068967
FDY10,OUT013,1874.4309598591547
FDP12,OUT018,552.5502107784431
NCN26,OUT049,1874.4309598591547
FDK44,OUT013,2997.4076790419153
FDC28,OUT049,1735.8992719626162
FDJ41,OUT027,5669.163351428568
NCT29,OUT035,2022.5371509615377
NCH42,OUT019,542.9755395973153
FDU60,OUT018,2608.1464869198317
FDS02,OUT045,3035.893271830985
FDC51,OUT046,2153.314263736263
FDU03,OUT013,3343.8390911504416
FDX39,OUT045,3628.9480612403095
NCY05,OUT010,130.33349056603777
NCL06,OUT027,5669.163351428568
FDD32,OUT035,1349.202909881423
NCN41,OUT045,2022.5371509615377
NCX53,OUT049,2153.314263736263
FDU57,OUT019,384.48867398374
FDQ23,OUT046,1735.8992719626162
FDQ52,OUT045,4131.978437869822
FDC14,OUT045,637.5735090128757
FDY09,OUT035,2736.968429875518
FDQ28,OUT045,2336.3497827027018
FDV25,OUT046,3628.9480612403095
FDJ07,OUT035,1874.4309598591547
DRB25,OUT049,1735.8992719626162
FDK52,OUT019,542.9755395973153
FDY52,OUT027,1378.2631852760744
FDB28,OUT046,2931.7887687203793
FDT36,OUT035,552.5502107784431
FDV25,OUT017,3628.9480612403095
NCN07,OUT027,3175.335988157896
FDC57,OUT017,3035.893271830985
FDQ03,OUT018,3327.9525829268273
FDU23,OUT017,2608.1464869198317
NCX41,OUT035,3628.9480612403095
NCD06,OUT035,754.596095726496
FDW08,OUT045,1622.919642068967
NCU29,OUT017,2559.252954117647
NCE06,OUT013,2662.2946364485983
FDV52,OUT010,286.4177705128204
FDB02,OUT017,2736.968429875518
NCR18,OUT045,637.5735090128757
FDK16,OUT049,1517.634856621005
NCQ29,OUT010,542.9755395973153
FDZ01,OUT019,230.00859181286538
FDW27,OUT035,2662.2946364485983
FDD17,OUT018,3327.9525829268273
FDW39,OUT013,2736.968429875518
DRH59,OUT045,1103.1862133333334
FDS52,OUT013,1735.8992719626162
FDU40,OUT027,5669.163351428568
NCF54,OUT013,2997.4076790419153
FDH46,OUT045,1622.919642068967
NCP14,OUT049,1735.8992719626162
FDH50,OUT049,3343.8390911504416
DRF15,OUT010,384.48867398374
FDV27,OUT027,2513.079854666666
NCJ06,OUT049,2153.314263736263
FDN02,OUT018,3327.9525829268273
FDQ51,OUT049,754.596095726496
FDQ07,OUT017,3628.9480612403095
FDS45,OUT049,1735.8992719626162
NCJ06,OUT045,2022.5371509615377
FDD36,OUT035,1874.4309598591547
FDY25,OUT045,3035.893271830985
FDU52,OUT046,2336.3497827027018
DRK47,OUT017,3852.7519279569938
NCL30,OUT017,1961.813186982248
FDN22,OUT035,4131.978437869822
NCF30,OUT027,3175.335988157896
FDK03,OUT035,4131.978437869822
FDT45,OUT017,876.3205797979799
NCC54,OUT027,5669.163351428568
FDP08,OUT018,2931.7887687203793
FDU44,OUT046,2608.1464869198317
DRG39,OUT035,876.3205797979799
FDU32,OUT049,2153.314263736263
FDY27,OUT049,2736.968429875518
NCP54,OUT013,2153.314263736263
